Sample	Array.129	Array.49	Array.16	Array.143	Array.4	Array.76	Array.6	Array.79	Array.19	Array.106	Array.110	Array.73	Array.17	Array.138	Array.105	Array.148	Array.42	Array.55	Array.125	Array.152	Array.68	Array.51	Array.144	Array.78	Array.18	Array.75	Array.139	Array.72	Array.21	Array.53	Array.10	Array.130	Array.34	Array.67	Array.36	Array.65	Array.48	Array.39	Array.86	Array.124	Array.27	Array.95	Array.98	Array.33	Array.149	Array.101	Array.85	Array.56	Array.8	Array.141	Array.43	Array.52	Array.23	Array.94	Array.142	Array.37	Array.82	Array.2	Array.117	Array.60	Array.137	Array.7	Array.59	Array.89	Array.35	Array.123	Array.100	Array.134	Array.24	Array.22	Array.146	Array.62	Array.118	Array.154	Array.112	Array.69	Array.90	Array.99	Array.57	Array.114	Array.5	Array.113	Array.25	Array.102	Array.159	Array.88	Array.50	Array.153	Array.38	Array.104	Array.145	Array.31	Array.135	Array.111	Array.71	Array.47	Array.107	Array.64	Array.30	Array.93
Array.139	0.5010585744530699	0.41813690896259703	0.41284403669724773	0.47600564573041637	0.4700070571630205	0.43966125617501767	0.34227240649259	0.29428369795342274	0.331333803810868	0.4745942131263232	0.24170783345095273	0.2801693719124912	0.37085391672547635	0.5250529287226535	0.3147494707127735	0.5282286520818631	0.5546930134086098	0.6132674664784756	0.25052928722653495	0.45130557515878617	0.27417078334509526	0.662667607621736	0.2667607621736062	0.28510938602681724	0.39555398729710656	0.5197600564573042	0.0	0.2784050811573747	0.40825688073394495	0.48129851799576573	0.4308398023994354	0.34015525758645027	0.41743119266055045	0.381439661256175	0.3793225123500353	0.5151729004940014	0.4936485532815808	0.26852505292872264	0.27240649258997884	0.5836273817925194	0.25935074100211714	0.5250529287226535	0.5384615384615384	0.5335215243472125	0.5282286520818631	0.6425546930134086	0.3450952717007763	0.44213126323218066	0.3701482004234298	0.22900494001411434	0.3521524347212421	0.3941425546930134	0.4844742413549753	0.43966125617501767	0.4982357092448836	0.2734650670430487	0.45589273112208895	0.5822159491884262	0.3147494707127735	0.2791107974594213	0.3320395201129146	0.4008468595624559	0.5596330275229358	0.22512350035285816	0.3302752293577982	0.4378969654199012	0.2519407198306281	0.5218772053634438	0.592801693719125	0.3694424841213832	0.23218066337332394	0.6400846859562456	0.4255469301340861	0.6813690896259703	0.45589273112208895	0.39661256175017645	0.410726887791108	0.36520818630910373	0.4788285109386027	0.510938602681722	0.5208186309103741	0.6012702893436839	0.5155257586450247	0.4068454481298518	0.47424135497529996	0.5628087508821453	0.6079745942131263	0.5430486944248412	0.45306986591390264	0.24770642201834864	0.6083274523641496	0.6612561750176429	0.5430486944248412	0.5963302752293578	0.48412138320395204	0.4527170077628793	0.39661256175017645	0.479181369089626	0.4160197600564573	0.5384615384615384
Array.72	0.5254057868736768	0.45306986591390264	0.4580098800282287	0.48623853211009177	0.5381086803105152	0.47035991531404375	0.3832039520112915	0.45518701482004237	0.3793225123500353	0.5582215949188426	0.29887085391672547	0.26323218066337334	0.43683839096683136	0.545165843330981	0.34368383909668315	0.5349329569513056	0.6065631616090331	0.5596330275229358	0.2459421312632322	0.49894142554693016	0.35568101623147497	0.5832745236414961	0.33733239237826396	0.2639378969654199	0.39484827099506	0.555045871559633	0.2784050811573747	0.0	0.4100211714890614	0.5860973888496824	0.4446012702893437	0.36097388849682427	0.3623853211009174	0.4417784050811574	0.36167960479887085	0.5268172194777699	0.49505998588567396	0.3200423429781228	0.34227240649259	0.5105857445306986	0.28793225123500354	0.4442484121383204	0.4590684544812985	0.5402258292166549	0.5165843330980946	0.5790402258292167	0.4308398023994354	0.5673959068454482	0.3701482004234298	0.2900494001411433	0.3637967537050106	0.4527170077628793	0.46577275935074103	0.3532110091743119	0.545165843330981	0.27593507410021173	0.4234297812279464	0.5769230769230769	0.3249823570924488	0.2544107268877911	0.37826393789696544	0.4124911785462244	0.48235709244883557	0.2399435426958363	0.344742413549753	0.42484121383203954	0.24841213832039521	0.559985885673959	0.6474947071277346	0.37120677487649967	0.2667607621736062	0.5864502470007057	0.33450952717007765	0.602681721947777	0.5331686661961891	0.5381086803105152	0.479181369089626	0.3595624558927311	0.45553987297106563	0.5561044460127029	0.5035285815102328	0.5285815102328864	0.534227240649259	0.4216654904728299	0.5349329569513056	0.5381086803105152	0.5765702187720536	0.6407904022582922	0.4982357092448836	0.2487649964714185	0.5772759350741002	0.5850388143966125	0.44671841919548344	0.5289343683839096	0.48023994354269584	0.4717713479181369	0.41107974594213126	0.45871559633027525	0.3694424841213832	0.5582215949188426
Array.21	0.5384615384615384	0.5610444601270289	0.5610444601270289	0.5123500352858151	0.6160903316866619	0.5624558927311221	0.4318983768525053	0.5102328863796753	0.4908256880733945	0.5448129851799577	0.44318983768525055	0.4191954834156669	0.48588567395906845	0.592801693719125	0.35568101623147497	0.6273817925194072	0.5924488355681016	0.6178546224417784	0.3881439661256175	0.5666901905434015	0.4191954834156669	0.5395201129146083	0.4693013408609739	0.44742413549753	0.5398729710656316	0.681016231474947	0.40825688073394495	0.4100211714890614	0.0	0.6097388849682428	0.55257586450247	0.4664784756527876	0.5684544812985179	0.5702187720536345	0.4851799576570219	0.6005645730416372	0.5952717007762879	0.4188426252646436	0.43330980945659847	0.5398729710656316	0.3959068454481299	0.5247000705716302	0.5998588567395907	0.5052928722653494	0.5698659139026111	0.5448129851799577	0.5169371912491179	0.6093860268172194	0.48870853916725476	0.4191954834156669	0.4781227946365561	0.5448129851799577	0.5582215949188426	0.45130557515878617	0.4696541990119972	0.3969654199011997	0.5194071983062809	0.6750176429075512	0.45236414961185606	0.43966125617501767	0.4982357092448836	0.5712773465067043	0.6217360621030346	0.37120677487649967	0.42131263232180666	0.529287226534933	0.38673253352152437	0.6072688779110798	0.666196189131969	0.5045871559633027	0.4040225829216655	0.570924488355681	0.4693013408609739	0.6167960479887086	0.5289343683839096	0.5409315455187015	0.570924488355681	0.4481298517995766	0.47600564573041637	0.6563161609033169	0.5885673959068455	0.6541990119971771	0.6347918136908962	0.497529992942837	0.5935074100211715	0.5970359915314044	0.5628087508821453	0.6227946365561045	0.581863091037403	0.3860268172194778	0.6474947071277346	0.565984474241355	0.4693013408609739	0.507410021171489	0.5613973182780522	0.5804516584333098	0.5169371912491179	0.5448129851799577	0.4463655610444601	0.5275229357798165
Array.53	0.49858856739590685	0.5610444601270289	0.5984474241354976	0.6979534227240649	0.6157374735356387	0.5119971771347918	0.4350741002117149	0.47494707127734653	0.5656316160903316	0.6898376852505292	0.4964714184897671	0.4848270995059986	0.47776993648553284	0.5606916019760056	0.5592801693719125	0.6277346506704304	0.6125617501764291	0.6757233592095977	0.4163726182074806	0.5631616090331687	0.48588567395906845	0.7840508115737473	0.46047988708539167	0.6009174311926605	0.5391672547635851	0.5275229357798165	0.48129851799576573	0.5860973888496824	0.6097388849682428	0.0	0.5335215243472125	0.5356386732533521	0.5437544107268878	0.4689484827099506	0.5268172194777699	0.5405786873676782	0.6683133380381087	0.4908256880733945	0.4234297812279464	0.7494707127734651	0.460832745236415	0.6407904022582922	0.7198306280875089	0.6644318983768525	0.6669019054340155	0.7244177840508116	0.4851799576570219	0.5007057163020465	0.6016231474947071	0.44001411432604093	0.431545518701482	0.5296400846859562	0.6379675370501059	0.536697247706422	0.6079745942131263	0.4318983768525053	0.6538461538461539	0.5539872971065631	0.4269583627381793	0.44001411432604093	0.5119971771347918	0.5458715596330275	0.5465772759350741	0.45765702187720536	0.41813690896259703	0.5490472829922372	0.42095977417078334	0.7060691601976006	0.5649258997882851	0.4693013408609739	0.39908256880733944	0.7635850388143967	0.6273817925194072	0.7233592095977417	0.5444601270289343	0.5349329569513056	0.5486944248412138	0.5359915314043754	0.48235709244883557	0.5494001411432604	0.6072688779110798	0.6312632321806634	0.5642201834862385	0.5405786873676782	0.5765702187720536	0.5596330275229358	0.7007762879322512	0.5991531404375441	0.502470007057163	0.41496118560338746	0.6732533521524348	0.7215949188426253	0.6796047988708539	0.7268877911079746	0.5906845448129852	0.4745942131263232	0.5208186309103741	0.555045871559633	0.5956245589273113	0.6594918842625265
Array.10	0.5719830628087509	0.4625970359915314	0.4774170783345095	0.615031757233592	0.6323218066337333	0.41284403669724773	0.4654199011997177	0.4661256175017643	0.48235709244883557	0.6305575158786167	0.410726887791108	0.4262526464361327	0.5141143260409315	0.5321100917431193	0.4389555398729711	0.6019760056457304	0.5596330275229358	0.6538461538461539	0.4124911785462244	0.6263232180663373	0.4378969654199012	0.6778405081157375	0.4470712773465067	0.40649258997882853	0.5218772053634438	0.5603387438249824	0.4308398023994354	0.4446012702893437	0.55257586450247	0.5335215243472125	0.0	0.43683839096683136	0.48870853916725476	0.45765702187720536	0.4223712067748765	0.5236414961185604	0.5568101623147494	0.41390261115031757	0.39625970359915313	0.6598447424135497	0.3959068454481299	0.6672547635850388	0.602681721947777	0.5645730416372619	0.4721242060691602	0.7342978122794637	0.5444601270289343	0.4562455892731122	0.4625970359915314	0.4361326746647848	0.47671136203246295	0.4488355681016232	0.5162314749470712	0.5042342978122795	0.6482004234297812	0.39837685250529287	0.6104446012702893	0.5261115031757233	0.4442484121383204	0.3796753705010586	0.47318278052223006	0.39096683133380383	0.515878616796048	0.40755116443189837	0.4537755822159492	0.547635850388144	0.4142554693013409	0.563514467184192	0.6079745942131263	0.4940014114326041	0.4135497529992943	0.6976005645730416	0.49258997882851097	0.7272406492589979	0.4872971065631616	0.5359915314043754	0.46753705010585744	0.4721242060691602	0.4700070571630205	0.3849682427664079	0.565984474241355	0.5603387438249824	0.5564573041637262	0.4880028228652082	0.5321100917431193	0.6164431898376852	0.6983062808750882	0.6305575158786167	0.507410021171489	0.4142554693013409	0.5920959774170783	0.6870148200423429	0.6425546930134086	0.6764290755116443	0.5860973888496824	0.5296400846859562	0.4936485532815808	0.5130557515878617	0.5585744530698659	0.584333098094566
Array.130	0.5370501058574453	0.44954128440366975	0.38390966831333806	0.4947071277346507	0.504940014114326	0.43366266760762173	0.3796753705010586	0.41848976711362035	0.29357798165137616	0.5800988002822866	0.30628087508821455	0.28722653493295697	0.4407198306280875	0.534227240649259	0.4068454481298518	0.5673959068454482	0.5553987297106563	0.5656316160903316	0.3168666196189132	0.4724770642201835	0.34932956951305577	0.6513761467889908	0.3510938602681722	0.3376852505292872	0.4114326040931546	0.4844742413549753	0.34015525758645027	0.36097388849682427	0.4664784756527876	0.5356386732533521	0.43683839096683136	0.0	0.4100211714890614	0.42836979534227243	0.4643613267466479	0.5762173606210304	0.5448129851799577	0.34227240649259	0.3567395906845448	0.6196189131968949	0.36203246294989416	0.5504587155963303	0.591743119266055	0.5225829216654905	0.5546930134086098	0.6227946365561045	0.3895553987297107	0.5458715596330275	0.4689484827099506	0.3577981651376147	0.431545518701482	0.4947071277346507	0.4322512350035286	0.4590684544812985	0.5628087508821453	0.33909668313338037	0.5317572335920959	0.5606916019760056	0.39625970359915313	0.37191249117854625	0.38708539167254763	0.42201834862385323	0.5063514467184191	0.31510232886379674	0.38108680310515175	0.4798870853916726	0.31616090331686664	0.6189131968948482	0.5645730416372619	0.4417784050811574	0.3320395201129146	0.6729004940014114	0.40190543401552575	0.7074805928016937	0.43295695130557516	0.5479887085391673	0.4488355681016232	0.4103740296400847	0.4280169371912491	0.5088214537755822	0.4971771347918137	0.5949188426252646	0.5137614678899083	0.4386026817219478	0.48235709244883557	0.5656316160903316	0.6503175723359209	0.5995059985885673	0.4011997177134792	0.31792519407198305	0.5663373323923783	0.6347918136908962	0.5197600564573042	0.6178546224417784	0.46753705010585744	0.42836979534227243	0.4160197600564573	0.44742413549753	0.4537755822159492	0.5455187014820042
Array.34	0.5172900494001411	0.5642201834862385	0.5077628793225123	0.5906845448129852	0.5388143966125617	0.4435426958362738	0.4389555398729711	0.5222300635144672	0.3987297106563162	0.5924488355681016	0.35815102328863796	0.30804516584333097	0.47141848976711365	0.618560338743825	0.4798870853916726	0.5434015525758645	0.6559633027522935	0.5494001411432604	0.323923782639379	0.449894142554693	0.39026111503175726	0.7512350035285815	0.43683839096683136	0.3913196894848271	0.41390261115031757	0.4947071277346507	0.41743119266055045	0.3623853211009174	0.5684544812985179	0.5437544107268878	0.48870853916725476	0.4100211714890614	0.0	0.4011997177134792	0.4505998588567396	0.5151729004940014	0.47494707127734653	0.4453069865913903	0.34086097388849684	0.6718419195483416	0.41284403669724773	0.5486944248412138	0.4671841919548342	0.6242060691601976	0.5381086803105152	0.6040931545518702	0.37649964714184897	0.5575158786167961	0.4389555398729711	0.37720536344389555	0.3913196894848271	0.46859562455892734	0.4982357092448836	0.39378969654199014	0.6630204657727593	0.33697953422724064	0.5105857445306986	0.5804516584333098	0.32074805928016936	0.32709950599858856	0.3906139731827805	0.4191954834156669	0.44848270995059986	0.3669724770642202	0.39096683133380383	0.41178546224417784	0.3249823570924488	0.5935074100211715	0.5772759350741002	0.41778405081157377	0.32357092448835567	0.718772053634439	0.5031757233592096	0.6983062808750882	0.49576570218772054	0.5169371912491179	0.5405786873676782	0.4534227240649259	0.5536344389555399	0.5402258292166549	0.5282286520818631	0.5105857445306986	0.48235709244883557	0.4258997882851094	0.5172900494001411	0.4837685250529287	0.6841919548341566	0.5631616090331687	0.3567395906845448	0.31792519407198305	0.5603387438249824	0.7011291460832745	0.5684544812985179	0.6510232886379675	0.429075511644319	0.40860973888496827	0.48341566690190546	0.5148200423429781	0.49682427664079043	0.5564573041637262
Array.67	0.5719830628087509	0.5613973182780522	0.42942836979534227	0.6397318278052223	0.43683839096683136	0.46683133380381087	0.4163726182074806	0.44565984474241355	0.44389555398729713	0.5924488355681016	0.36520818630910373	0.42131263232180666	0.4580098800282287	0.5589273112208892	0.5197600564573042	0.5853916725476358	0.6439661256175018	0.573394495412844	0.3697953422724065	0.4350741002117149	0.3567395906845448	0.7791107974594214	0.392378263937897	0.4258997882851094	0.46118560338743825	0.4661256175017643	0.381439661256175	0.4417784050811574	0.5702187720536345	0.4689484827099506	0.45765702187720536	0.42836979534227243	0.4011997177134792	0.0	0.4625970359915314	0.6273817925194072	0.5899788285109386	0.4244883556810162	0.3140437544107269	0.7290049400141143	0.43330980945659847	0.6707833450952717	0.6337332392378264	0.5920959774170783	0.5285815102328864	0.7522935779816514	0.35885673959068454	0.4453069865913903	0.4943542695836274	0.4223712067748765	0.4199011997177135	0.4061397318278052	0.5176429075511644	0.5490472829922372	0.6598447424135497	0.39555398729710656	0.5688073394495413	0.5949188426252646	0.3560338743824982	0.39096683133380383	0.4227240649258998	0.41566690190543404	0.5148200423429781	0.41566690190543404	0.4036697247706422	0.4936485532815808	0.3726182074805928	0.6400846859562456	0.49153140437544107	0.44318983768525055	0.38637967537050105	0.748059280169372	0.5850388143966125	0.8330980945659845	0.3503881439661256	0.4287226534932957	0.46753705010585744	0.5194071983062809	0.5303458009880028	0.41496118560338746	0.49576570218772054	0.5684544812985179	0.5137614678899083	0.45201129146083274	0.4700070571630205	0.5236414961185604	0.7163020465772759	0.529287226534933	0.38355681016231474	0.3779110797459421	0.5864502470007057	0.7685250529287226	0.6577275935074101	0.7381792519407199	0.5575158786167961	0.4876499647141849	0.4661256175017643	0.5564573041637262	0.5423429781227946	0.6718419195483416
Array.36	0.4527170077628793	0.49223712067748765	0.4820042342978123	0.5956245589273113	0.5504587155963303	0.4326040931545519	0.381439661256175	0.4015525758645025	0.42942836979534227	0.6055045871559633	0.38355681016231474	0.3666196189131969	0.4911785462244178	0.6093860268172194	0.4227240649258998	0.5462244177840508	0.5695130557515878	0.5980945659844742	0.28793225123500354	0.5458715596330275	0.39484827099506	0.6983062808750882	0.3884968242766408	0.3045165843330981	0.5028228652081863	0.47600564573041637	0.3793225123500353	0.36167960479887085	0.4851799576570219	0.5268172194777699	0.4223712067748765	0.4643613267466479	0.4505998588567396	0.4625970359915314	0.0	0.5264643613267467	0.5504587155963303	0.40755116443189837	0.3038108680310515	0.6376146788990825	0.3560338743824982	0.5684544812985179	0.5988002822865208	0.5405786873676782	0.5546930134086098	0.6760762173606211	0.431545518701482	0.5423429781227946	0.43119266055045874	0.36485532815808047	0.44954128440366975	0.48129851799576573	0.5931545518701482	0.4008468595624559	0.5596330275229358	0.2734650670430487	0.5314043754410727	0.6425546930134086	0.3676781933662668	0.3567395906845448	0.41213832039520115	0.4244883556810162	0.502470007057163	0.3292166549047283	0.3549752999294284	0.4911785462244178	0.29251940719830627	0.6584333098094566	0.6704304869442484	0.4911785462244178	0.31263232180663375	0.7060691601976006	0.4724770642201835	0.7272406492589979	0.5098800282286521	0.5952717007762879	0.481651376146789	0.4280169371912491	0.5744530698659139	0.481651376146789	0.49576570218772054	0.5578687367678193	0.5719830628087509	0.5405786873676782	0.541637261820748	0.6019760056457304	0.7085391672547636	0.596683133380381	0.4463655610444601	0.28969654199011996	0.6238532110091743	0.6898376852505292	0.6436132674664785	0.6517290049400141	0.5434015525758645	0.47424135497529996	0.41284403669724773	0.5370501058574453	0.5374029640084685	0.5899788285109386
Array.65	0.5688073394495413	0.5726887791107974	0.6079745942131263	0.6069160197600565	0.6563161609033169	0.5455187014820042	0.5194071983062809	0.46047988708539167	0.6132674664784756	0.5815102328863797	0.5243472124206069	0.4580098800282287	0.5289343683839096	0.5790402258292167	0.589273112208892	0.7223006351446718	0.555045871559633	0.6263232180663373	0.48694424841213835	0.5737473535638673	0.5815102328863797	0.68454481298518	0.5515172900494001	0.5151729004940014	0.536697247706422	0.6351446718419196	0.5151729004940014	0.5268172194777699	0.6005645730416372	0.5405786873676782	0.5236414961185604	0.5762173606210304	0.5151729004940014	0.6273817925194072	0.5264643613267467	0.0	0.5497529992942837	0.4820042342978123	0.46153846153846156	0.6669019054340155	0.44671841919548344	0.4992942836979534	0.49153140437544107	0.6206774876499647	0.5299929428369795	0.5772759350741002	0.5222300635144672	0.504940014114326	0.4943542695836274	0.41460832745236414	0.5275229357798165	0.5141143260409315	0.5067043048694425	0.4654199011997177	0.4883556810162315	0.4696541990119972	0.5243472124206069	0.536697247706422	0.46224417784050814	0.3969654199011997	0.4386026817219478	0.618560338743825	0.5067043048694425	0.4453069865913903	0.4728299223712068	0.5518701482004235	0.4851799576570219	0.5306986591390261	0.5952717007762879	0.4911785462244178	0.46788990825688076	0.7014820042342979	0.591743119266055	0.673606210303458	0.5621030345800988	0.5412844036697247	0.6453775582215949	0.48694424841213835	0.6587861679604798	0.5592801693719125	0.6347918136908962	0.5582215949188426	0.6302046577275935	0.5395201129146083	0.5970359915314044	0.5698659139026111	0.5973888496824277	0.636908962597036	0.5836273817925194	0.4855328158080452	0.6284403669724771	0.6813690896259703	0.5850388143966125	0.6136203246294989	0.5942131263232181	0.49153140437544107	0.5458715596330275	0.5409315455187015	0.5374029640084685	0.6489061397318278
Array.48	0.565984474241355	0.5624558927311221	0.5924488355681016	0.5338743824982357	0.581863091037403	0.5010585744530699	0.5317572335920959	0.5726887791107974	0.5388143966125617	0.5875088214537756	0.5282286520818631	0.5028228652081863	0.5155257586450247	0.6414961185603387	0.5582215949188426	0.5832745236414961	0.6450247000705717	0.5755116443189837	0.5769230769230769	0.5239943542695836	0.5860973888496824	0.7244177840508116	0.5091743119266054	0.42201834862385323	0.5250529287226535	0.5250529287226535	0.4936485532815808	0.49505998588567396	0.5952717007762879	0.6683133380381087	0.5568101623147494	0.5448129851799577	0.47494707127734653	0.5899788285109386	0.5504587155963303	0.5497529992942837	0.0	0.636908962597036	0.5695130557515878	0.6330275229357798	0.5846859562455893	0.6167960479887086	0.6100917431192661	0.6097388849682428	0.48023994354269584	0.7441778405081158	0.5409315455187015	0.6079745942131263	0.4537755822159492	0.5331686661961891	0.6132674664784756	0.481651376146789	0.48659139026111503	0.5306986591390261	0.5254057868736768	0.573394495412844	0.5426958362738179	0.5804516584333098	0.591743119266055	0.5610444601270289	0.4661256175017643	0.5582215949188426	0.621030345800988	0.5681016231474947	0.6203246294989414	0.5497529992942837	0.57833450952717	0.47106563161609033	0.5539872971065631	0.5705716302046577	0.5730416372618208	0.7000705716302047	0.6474947071277346	0.6122088920254057	0.5882145377558221	0.5165843330980946	0.5430486944248412	0.6139731827805223	0.7180663373323923	0.5486944248412138	0.5356386732533521	0.6330275229357798	0.5374029640084685	0.5903316866619619	0.5176429075511644	0.5172900494001411	0.7064220183486238	0.5871559633027523	0.4798870853916726	0.5808045165843331	0.5582215949188426	0.78969654199012	0.6577275935074101	0.6873676781933663	0.5141143260409315	0.570924488355681	0.5419901199717714	0.6249117854622441	0.6545518701482004	0.6570218772053634
Array.39	0.5769230769230769	0.40860973888496827	0.41778405081157377	0.5846859562455893	0.5123500352858151	0.4809456598447424	0.3101623147494707	0.38002822865208186	0.3221594918842625	0.5529287226534932	0.2964008468595625	0.24453069865913904	0.38285109386026817	0.5172900494001411	0.32709950599858856	0.591743119266055	0.5663373323923783	0.6400846859562456	0.14996471418489768	0.5511644318983768	0.21100917431192662	0.6693719124911786	0.3475652787579393	0.39625970359915313	0.3757939308398024	0.6563161609033169	0.26852505292872264	0.3200423429781228	0.4188426252646436	0.4908256880733945	0.41390261115031757	0.34227240649259	0.4453069865913903	0.4244883556810162	0.40755116443189837	0.4820042342978123	0.636908962597036	0.0	0.2784050811573747	0.6203246294989414	0.12314749470712774	0.44918842625264643	0.5398729710656316	0.502470007057163	0.5585744530698659	0.5254057868736768	0.40225829216654907	0.41778405081157377	0.38920254057868736	0.16125617501764292	0.3196894848270995	0.4728299223712068	0.5938602681721947	0.33450952717007765	0.5381086803105152	0.1707833450952717	0.5077628793225123	0.634438955539873	0.22653493295695132	0.17501764290755117	0.2547635850388144	0.5014114326040932	0.46047988708539167	0.1150317572335921	0.21206774876499648	0.4410726887791108	0.14855328158080452	0.5702187720536345	0.6005645730416372	0.28510938602681724	0.16866619618913198	0.5924488355681016	0.35003528581510235	0.723712067748765	0.4721242060691602	0.43930839802399435	0.431545518701482	0.19795342272406494	0.292166549047283	0.5077628793225123	0.5885673959068455	0.5564573041637262	0.5405786873676782	0.3260409315455187	0.5663373323923783	0.6471418489767113	0.600211714890614	0.6287932251235003	0.5151729004940014	0.14749470712773466	0.5469301340860974	0.5321100917431193	0.47035991531404375	0.5878616796047988	0.47071277346506707	0.42766407904022585	0.41390261115031757	0.3944954128440367	0.3577981651376147	0.47424135497529996
Array.86	0.4417784050811574	0.4763585038814397	0.449894142554693	0.607621736062103	0.5402258292166549	0.3916725476358504	0.2755822159491884	0.30275229357798167	0.33803810868031053	0.5610444601270289	0.2635850388143966	0.27134791813690895	0.4033168666196189	0.5314043754410727	0.3934368383909668	0.5977417078334509	0.523288637967537	0.5536344389555399	0.19654199011997178	0.41284403669724773	0.2667607621736062	0.7106563161609033	0.3285109386026817	0.34897671136203245	0.36485532815808047	0.5409315455187015	0.27240649258997884	0.34227240649259	0.43330980945659847	0.4234297812279464	0.39625970359915313	0.3567395906845448	0.34086097388849684	0.3140437544107269	0.3038108680310515	0.46153846153846156	0.5695130557515878	0.2784050811573747	0.0	0.6838390966831334	0.2607621736062103	0.5585744530698659	0.5194071983062809	0.4774170783345095	0.541637261820748	0.6157374735356387	0.29957657021877204	0.3817925194071983	0.4230769230769231	0.2745236414961186	0.24206069160197602	0.43330980945659847	0.4954128440366973	0.38743824982357095	0.5070571630204658	0.18207480592801695	0.536697247706422	0.5698659139026111	0.1926605504587156	0.21206774876499648	0.31827805222300637	0.3221594918842625	0.4700070571630205	0.22018348623853212	0.19089625970359916	0.44318983768525055	0.19830628087508823	0.5882145377558221	0.5829216654904729	0.33980239943542695	0.21877205363443897	0.7110091743119266	0.4354269583627382	0.7978122794636556	0.4167254763585039	0.42766407904022585	0.4308398023994354	0.3532110091743119	0.4463655610444601	0.41284403669724773	0.4781227946365561	0.5197600564573042	0.502470007057163	0.40755116443189837	0.4728299223712068	0.570924488355681	0.6781933662667607	0.5296400846859562	0.3249823570924488	0.19371912491178547	0.6446718419195483	0.6450247000705717	0.5642201834862385	0.647847565278758	0.5208186309103741	0.4114326040931546	0.32815808045165845	0.5003528581510233	0.44601270289343686	0.5162314749470712
Array.124	0.6005645730416372	0.6859562455892732	0.6746647847565279	0.5148200423429781	0.7155963302752294	0.6905434015525759	0.6390261115031757	0.6520818630910374	0.6429075511644319	0.5829216654904729	0.6270289343683839	0.5649258997882851	0.6376146788990825	0.6302046577275935	0.5084685956245589	0.6471418489767113	0.6559633027522935	0.6774876499647142	0.6199717713479181	0.6838390966831334	0.6520818630910374	0.4872971065631616	0.6520818630910374	0.5878616796047988	0.6767819336626676	0.7141848976711362	0.5836273817925194	0.5105857445306986	0.5398729710656316	0.7494707127734651	0.6598447424135497	0.6196189131968949	0.6718419195483416	0.7290049400141143	0.6376146788990825	0.6669019054340155	0.6330275229357798	0.6203246294989414	0.6838390966831334	0.0	0.5959774170783345	0.5236414961185604	0.5931545518701482	0.5970359915314044	0.6866619618913197	0.5652787579393084	0.6937191249117854	0.718772053634439	0.5426958362738179	0.6164431898376852	0.6407904022582922	0.6796047988708539	0.6129146083274524	0.5391672547635851	0.541637261820748	0.6316160903316866	0.5412844036697247	0.6930134086097389	0.6746647847565279	0.6333803810868031	0.6619618913196895	0.6640790402258292	0.7290049400141143	0.5829216654904729	0.6143260409315455	0.5857445306986592	0.6139731827805223	0.6153846153846154	0.781227946365561	0.6580804516584333	0.6266760762173607	0.5098800282286521	0.5021171489061397	0.4629498941425547	0.6912491178546224	0.7540578687367678	0.6937191249117854	0.6072688779110798	0.6372618207480593	0.7282992237120678	0.7321806633733239	0.7508821453775583	0.7177134791813691	0.6856033874382498	0.6859562455892732	0.6517290049400141	0.47035991531404375	0.6986591390261115	0.7198306280875089	0.6167960479887086	0.6679604798870854	0.5098800282286521	0.559985885673959	0.4809456598447424	0.6270289343683839	0.6898376852505292	0.6669019054340155	0.6753705010585744	0.5430486944248412	0.555045871559633
Array.27	0.5151729004940014	0.39273112208892025	0.4562455892731122	0.5719830628087509	0.55257586450247	0.4407198306280875	0.2755822159491884	0.3726182074805928	0.35250529287226534	0.5776287932251235	0.2854622441778405	0.22477064220183487	0.3913196894848271	0.5578687367678193	0.33980239943542695	0.6093860268172194	0.5670430486944248	0.6605504587155964	0.13514467184191956	0.504940014114326	0.27134791813690895	0.6774876499647142	0.3330980945659845	0.3574453069865914	0.41778405081157377	0.6019760056457304	0.25935074100211714	0.28793225123500354	0.3959068454481299	0.460832745236415	0.3959068454481299	0.36203246294989416	0.41284403669724773	0.43330980945659847	0.3560338743824982	0.44671841919548344	0.5846859562455893	0.12314749470712774	0.2607621736062103	0.5959774170783345	0.0	0.43048694424841216	0.49682427664079043	0.5112914608327452	0.5670430486944248	0.5299929428369795	0.39378969654199014	0.46859562455892734	0.3613267466478476	0.15102328863796755	0.2928722653493296	0.460832745236415	0.5705716302046577	0.29322512350035285	0.5254057868736768	0.15490472829922372	0.47776993648553284	0.6122088920254057	0.21383203952011293	0.12985179957657023	0.2332392378263938	0.43966125617501767	0.48412138320395204	0.10162314749470713	0.19865913902611151	0.4322512350035286	0.13443895553987298	0.6270289343683839	0.6125617501764291	0.2508821453775582	0.15314043754410728	0.6196189131968949	0.392378263937897	0.707833450952717	0.47388849682427664	0.5067043048694425	0.48588567395906845	0.22018348623853212	0.32251235003528583	0.5165843330980946	0.5539872971065631	0.5935074100211715	0.5225829216654905	0.36167960479887085	0.5299929428369795	0.6270289343683839	0.5920959774170783	0.6217360621030346	0.5017642907551164	0.13302752293577982	0.5726887791107974	0.5578687367678193	0.48870853916725476	0.6019760056457304	0.4463655610444601	0.3824982357092449	0.3824982357092449	0.4103740296400847	0.36803105151729004	0.5095271700776288
