Sample	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10
Array.110	0.20036318883297896	2.4441986474938213	4.092051631219793	-2.420628728283843	3.21220074846024	-2.0965403212932783	0.5263673580949384	-1.6145685653174657	-1.3311427115298853	-5.3679392440683555
Array.69	-10.862692996665146	18.125375725587233	-2.483155597484785	8.737485766940836	-7.152518457984534	-3.714168861737435	7.957940099937404	-3.542592238609083	-3.2069578929764946	-7.748804248816193
Array.73	1.0467402359056157	-2.0356676563913423	-0.5285605535402925	1.076474618537248	-0.25093074397227955	-0.1099409569973647	2.5313523504158626	0.6211843001039566	-0.3321640995696572	0.5540912807532135
Array.95	19.821305253964752	-8.016055112951536	-13.355518357166362	3.306582301008682	4.119713191423503	6.82662706397879	-4.38545131511697	-2.2999817306850368	5.070874611994179	4.782104755638527
Array.98	16.047685050395927	-1.3228238997929171	-14.34076554114545	4.621429982563674	18.39152410731144	0.6048855959626158	-10.289709996612434	4.427464704791631	-0.9859605841446323	-4.681112102748195
Array.17	-1.9535843572409948	-0.9349550363431	-1.2982395612970548	3.5458020382969946	-2.3625296111515244	-0.55384953713895	11.848320113534841	-7.697873088230243	1.1948396960541454	-0.45507278286101915
Array.33	4.283810708410584	-0.6540820228987051	-6.406122027097441	-12.903392085604384	-6.934736675264203	4.065107875038219	-6.199996488742337	-13.630345903626496	-4.789268722434596	2.9642067942691193
Array.138	2.4869041850237994	-8.432643866260797	-3.513121658120321	1.3071071723877743	9.677632994633427	5.588639308480828	15.813598028555758	12.592420880115451	-8.45445453702386	-4.779528816150871
Array.149	-4.084777297665267	25.16619558305663	-2.6867095787141095	0.3077621603210201	6.998694276765717	-2.954406556659718	3.5249354997554008	-2.8992359587110093	7.024015032534894	5.817447421317487
Array.101	32.51352180546879	-12.575312596082002	-13.194900163425055	-10.273182177655086	3.6903761363155776	6.894960651654218	1.1494813799393024	-1.6148338775462414	6.602606504637668	0.7129209621970357
Array.90	-13.79325864432101	-1.4638478159665653	-0.2382213739199514	-14.04251013836475	2.5422581382379543	-2.7459516990218935	0.14869299344013692	-5.9911348892127245	-3.546632002150841	-7.997913803504866
Array.99	-5.327783581009639	-6.606839486393383	-4.2621002753876525	1.279178157697479	-4.82823450503526	-4.390485095223028	-1.1277481355683299	-8.55900398367351	-5.140822538845417	6.58455952987457
Array.57	7.213606943604594	-12.787563168774597	-4.135078060345449	-3.2940913989271476	-4.0914200587069365	-7.28114649595632	1.5562927978829333	8.220692411633529	5.51761390244378	-3.6243600574217467
Array.105	6.466799888784486	0.9795508294881231	-4.267143967553942	-2.1975484606064555	-12.677715874486537	-4.249991963528472	0.6482983746683477	0.9273733781963625	3.070124590188883	-2.653137827309227
Array.85	-8.421301726611167	-1.3364750146457993	6.406163209916474	3.8116870259071405	1.8071846666654319	0.5785238237434815	-0.40189250664045345	-0.6030895950664186	-9.001029106278212	-3.362510508122092
Array.114	-21.770530811417558	-10.489666954957544	-3.921132116609763	-6.938751229019051	6.493824980873233	5.231620188985961	-0.16875367879406775	0.5086792246122154	1.3691614516907644	3.0308500762652004
Array.56	-17.43779030988691	8.085022431496082	-10.13983355851641	-2.926551254277554	0.875259140970776	3.591433726196451	-5.948917781063657	-4.9922133395379715	-7.133894462257276	-6.561463270476248
Array.5	-13.854733899628183	-4.148613604539212	7.450558284747379	-3.669599896343376	-11.523389018382787	-9.899171909186569	-11.091494930989128	3.7941816479910333	-3.2140203245451415	-0.0882281128920984
Array.8	2.704486724827393	17.968038443859257	0.9296570080184869	-4.113061455465262	-2.3991495012832433	-3.7677894532727807	-0.9892592787828848	-4.417467492401768	-0.12081662755932167	6.60927654386098
Array.113	-23.98229697233256	-6.736373357416977	-7.37739636715009	15.825370803192827	-13.055253894782991	7.859298253717583	-2.138465767727409	-12.013536761393015	-1.9745111746008646	-2.9667433143954094
Array.148	7.5228537992949525	1.0754087234402312	3.539630319804086	11.374796635682879	1.024136031310555	4.4484966480100985	-2.1759316873488883	-8.790454122210052	21.69508165315807	8.707230833981948
Array.42	8.715084755200136	6.240703223064437	1.5711501484996493	-20.9075649324405	0.8529093011685563	0.7718090529968736	-1.993113537573119	-15.699908699348546	-6.769152184180798	7.077196896333553
Array.25	-12.074974827478133	2.5272170084217778	5.517641243228991	7.673184750357957	-5.995572390631234	-7.862110720922681	1.845725864936094	2.9798131097430605	11.480757440084684	1.8166552358528822
Array.102	-2.6089581453453086	6.76128237388753	1.935836255549769	-2.0707850914138093	6.31772406955501	-6.963495878106974	-4.647145571584561	-3.0796124470454744	1.1940403443789032	-4.295824883656801
Array.55	-2.9444030237173764	2.6641670399465855	21.450449949469093	4.542944744401168	0.6518500173227872	19.351815054267515	3.1036515483891223	-2.497331136570173	-0.7031895307200111	-8.230153637805648
Array.141	-1.73804909910581	-5.436568299934275	-5.24619202668851	3.159878087090351	-0.6118728465448182	-3.453061156293768	2.646634911129802	0.3320926717787998	-2.5411685214461848	-2.6598319305531986
Array.43	-2.275976507484189	8.560569748494222	5.3384229922831254	9.611614419494556	13.267612623625539	-2.072088613408787	-0.15002060494606534	-6.915880026251685	-6.355736916756872	-0.5367177034559044
Array.159	-8.869907739815865	9.447666789956084	11.03719691300268	-6.4767166225350605	-5.153782662592457	1.9695842944967494	-13.768794767496026	11.015257307807714	-3.4794889022028377	5.841290600196069
Array.52	-9.401427747476783	16.879574711263242	-7.216098896772775	-5.418502606519417	-2.42019660479894	-1.4048514241637835	-3.544231569248974	-1.3519501324979193	-4.55995361623495	0.5434768091581056
Array.88	-7.632701486723938	7.876809369603136	12.060759492337997	1.6465437690820344	-1.7581449307481156	17.524237791276672	0.838343543768313	4.820792163034529	0.8817423880106755	3.047794560330518
Array.125	-0.8665103173403133	-7.526384153445905	-2.8031129052922807	6.263970363592118	-1.343488291167206	-1.4296187329450771	-1.0351933741382537	-1.7426295424007032	-0.2299767221410172	0.8851678531683992
Array.152	0.2772737758702992	-5.490224969454856	8.815036653434552	-8.206287635258375	6.99879753554277	5.827863758809176	2.993034706866903	-6.378748378288755	-4.221100773538778	-3.7255658018447004
Array.50	30.518113412925832	-1.0476766364895036	4.202568044107204	-5.668732307580045	-1.081866084168795	-2.6023924577632407	-2.2648451144661257	-5.861173701269958	2.1557582296978417	0.854112542901133
Array.23	3.282773539077569	9.394226899871532	3.285154693532922	-2.187977996402614	7.806841138325856	11.744462941469827	-6.357506003139306	10.50585416168793	8.234226071699073	8.398156148743379
Array.68	-6.155778329581784	1.0217659923159523	-2.3191500023316394	-0.25754510638805345	-3.9987489793425053	-2.6255588897032127	-0.5458273687035189	-6.95705066570982	2.848125052434487	-5.630772301118339
Array.94	1.00645662124254	-2.960524178883882	-7.160070860037081	6.010778950579644	-1.2193560965934012	0.6808728929847507	2.157750987962061	1.315969185535757	-2.9813980053062137	4.42576134306787
Array.153	-7.104698839010994	2.6826076270690997	7.539090217086785	-7.957574197646424	-8.960081494861338	-2.874706526031023	-16.452232857969808	5.170290190951619	1.2081864626019798	-6.652700135402181
Array.51	36.314216665541835	6.89648104985588	10.118940423805398	0.07536414050714736	-4.113140533662112	0.9693344675146077	1.4750175646175074	1.1163162499109283	-4.335837838762682	-3.6848344757476825
Array.142	14.047013713357517	3.2968311650401456	-14.318478679774847	-5.789313542936898	-2.9578910413783173	5.969631881037908	-4.442276831092633	7.145708559331854	-8.283309827579847	7.839900767963026
Array.144	-3.836924739564788	-4.955198680896516	-0.9211677448874293	-2.672033609969924	4.169986239161381	-5.4618415924612815	2.975875417332237	-1.150011504554346	-7.166273533868882	-0.9208052267997934
Array.37	-1.8073302949897359	-7.774935912990777	-4.530043475297747	4.538601572531188	-1.1689471390763286	-0.6835781699733711	-2.129162265582171	-2.5951356885463532	-0.8486646950859538	2.1465933881578048
Array.78	-2.0759450583450536	3.8465671245377058	-0.8305218712769291	-3.504457547781985	-4.855714633962142	-4.946836987734732	4.087487720004323	-0.07076574995586388	5.162149526804876	0.5269294996599311
Array.18	-8.630935856722463	-7.034526696164686	-3.781860343422473	6.158521172754834	-9.232659446081358	4.512691949030075	9.395020430312297	12.919956942744871	-1.6553785159558614	-2.7883015554157247
Array.82	14.397779224252874	2.292313793672975	-0.8387766945284802	3.613967672427968	-5.781436069866966	-0.7387245142306514	-6.129818164100199	-13.19584573922411	5.037638373993516	-10.325619959278873
Array.75	-18.900137395640563	-10.677425136217522	11.005145380436376	-8.949610351385822	1.0134254865181616	3.2283119185796583	5.135332811557134	4.124672759999657	3.4096976907203493	6.617440176912965
Array.139	1.5347516190361035	7.098234411977028	-2.256177155976136	-2.2389691574380204	-7.952002530583024	-1.8756409248806172	0.8701858525582054	0.5863845538831601	-0.5058519301590952	-7.374813973260255
Array.2	-16.59614168644589	12.11883162066539	-4.994441314780031	-4.419644592522418	1.3688121708535328	7.850779356689026	-3.1362703996466617	5.976322957084512	4.889205365473298	-4.001534355199684
Array.117	-4.722508227766584	-4.492372739957733	-4.05621611187944	10.62659875994066	0.8247151973688248	0.4971451244063756	-2.2004520766319624	2.8048710174874762	-1.4138871100942862	-1.9654328006280868
Array.60	-3.9951439392903674	-3.4199148770912666	-7.241881847462164	7.242261174993536	2.505515243183898	-2.170270924231036	-2.5681779597171284	3.672011539640326	0.38559264032095575	-2.0046766719502633
Array.38	-14.372530894063129	0.9314311264949573	8.282297628597709	4.590780921085718	3.7456129694089206	6.369737417305731	-1.0280229092361395	-2.1034313956089115	-2.391174879977448	7.391276672809018
Array.72	6.688595163889629	4.234375394843397	0.7472423750136067	6.927990625282688	3.8375674388020786	0.2629112328126284	3.186904701437789	-0.43663850789062814	3.058550299515123	-1.0333752774667395
Array.104	-0.8818143946322086	-7.76000705558055	-2.661455100365499	5.902535351682879	-1.1955644061719335	-1.1966985322265822	-1.812518221981919	-1.9933870577845492	-0.3749891129919135	1.183199716269295
Array.137	-7.538274249491474	-4.984161457468272	-1.1125973864238812	2.477012380722522	-0.5170278472336397	-2.5469325492824737	2.390172434189592	3.042298536503942	-4.788292462212915	4.266803469827149
Array.145	-9.436899418703172	-7.4779417026387875	6.612251786235617	0.9598253851851843	5.795301927666258	-16.77243784675306	6.7683533307200285	0.09652074186074962	10.597762832674377	6.915439822979545
Array.31	33.62614578394223	-6.454443036639357	12.269478739511653	11.768119321313742	5.3967520149002715	0.2851594010587916	-3.9831499087263835	-6.253835761684568	-11.11127357394148	6.0415908429349825
Array.135	24.18121310915329	-11.363008444045954	3.9959352509864394	4.566020433166971	5.2360604494779475	-2.5986402459695395	-4.228239971192012	-3.6943986361824215	3.9621119214575575	-0.2781522700251693
Array.111	30.048411617658722	-3.271714436098443	9.755428015216456	-4.385289770876584	-2.7721341292689954	0.5878244743883978	-1.424865077059534	1.3391320694137065	5.007820096918523	0.789244507912563
Array.7	-8.354087373555261	2.674680956101706	-0.6041072447630778	-4.641053722402064	-2.527573205070279	2.6435609313539157	-10.88098204231488	5.33001298859381	4.932032385746661	-2.598272241685629
Array.21	16.113742927552853	0.8235057814055744	-2.3790055827684777	-0.9197429039898088	-8.062596893582036	-0.5468370142191705	3.5760801764747887	2.2539369549096984	5.493157589970499	2.369643787356048
Array.53	-14.591499509419025	-6.560284885218444	-1.4442818545271303	4.756557133222656	-2.562953259259628	6.933421937981547	1.8411457923432746	-0.812430140670672	6.6938731396476525	-4.105257517605356
Array.59	-19.483254601276585	9.066637982571905	0.9968420079138712	5.633740170332909	7.573966265057105	-1.7261156272991074	-0.7761739337319685	-6.014950764340445	2.705809836068595	6.904257023840738
Array.71	-5.6029606713353575	2.765975784557182	12.433267385035833	0.726063881398066	-0.992032490648987	-11.325950120277568	5.899045649857933	6.130715642081236	-9.590314203574113	1.8467515117711433
Array.47	-10.077031394766168	-0.8817597523197019	7.611957240416644	0.17995998577457947	3.7028915286874127	-4.0588655233982855	-4.364185661118675	0.9296131547883784	4.077562616919535	0.7130978442489323
Array.107	-4.644020134662451	-9.01669565802411	-1.5077899307591045	-12.138155287966235	-2.1676045444576717	1.3921117385404105	0.028998768972032157	5.917900148125738	0.6037515087845614	2.064875380815999
Array.64	-4.136227754771209	-6.223855062677186	0.40221513743354476	-7.125431310864126	1.3420798501445403	-8.442780090796278	3.815114880724632	-2.837930951869962	-0.32926015544254855	3.383805977037289
Array.89	1.1043413019498238	-7.057263201301246	-5.010593162875827	3.2896521427689187	-0.34332475520255973	-3.2454349886296363	-0.7074785650401048	-0.16677201487850232	-1.286557484611656	-0.09473500824968614
Array.30	16.87559500703994	-3.0361570503010724	5.81059215049502	-0.9844881354423491	7.883080919826615	-1.7052019452429852	0.21358061345384763	-1.904240765449099	2.5039522283063826	3.4801150794247926
Array.35	-0.8364309236628125	-6.3001772556186095	-6.5425844804176805	6.334242884857789	0.39202400614451033	-0.875580436315497	-2.885417429847977	-0.4593596407553928	-2.3939429458849317	1.823518119823233
Array.93	18.92938676166077	-16.970273109612776	1.1369104845096698	-6.181765614414359	-8.606010999583097	-10.67590622449702	-2.8091863501887686	6.579510253548837	-1.2486852760893214	-2.2226705495339854
Array.10	-11.600455825367044	0.010154608642686339	-10.696080573392548	-4.246776189014793	4.036184379169463	-1.9575672619347215	0.3972239134708602	-1.7921089150120983	9.039851025877546	6.334437630904602
Array.123	-3.182711583282746	13.310192039521715	0.8147157675565297	1.917608040860272	1.4109445870529547	-4.011431038367984	-2.8273886540386166	0.8554304541096331	-1.5331570962674554	-2.058189403121743
Array.100	-0.8030382143442609	-7.83513778408854	-2.5677882657135633	5.86326080279381	-1.2385300449131467	-1.4429034634139402	-1.7483349986363197	-1.8725606493933544	-0.4676555615924608	0.7605823545148234
Array.134	5.1956681678174395	20.220612229137377	-16.278191633660015	0.5584586262588567	3.8420008016420937	-4.671134704371676	6.415936337119087	2.1073345590324344	1.5173085095569854	-4.1313677279268965
Array.130	1.6365491830567902	-4.764572625521175	9.129897376074423	-3.1714479028587688	-0.8766776047069917	-1.4607917521107554	3.470305235273266	3.3262572807907094	1.7438777319941856	6.556989829162746
