,HER2+,HR+,Triple Neg,importance
chr3:39066-478718,0.0,0.12866183505682002,0.0,0.12866183505682002
chr3:515536-574415,0.0,0.0,0.0,0.0
chr3:586636-75535753,0.0,0.07926483883892141,-0.08648715471259952,0.16575199355152093
chr3:75546791-75799957,0.0,0.041495108025785106,0.0,0.041495108025785106
chr3:75845446-90391698,0.0,0.0,0.0,0.0
chr3:95043863-126884366,-0.007718767604590627,0.0,0.0,0.007718767604590627
chr3:127015333-163987465,0.0,0.0,0.0,0.0
chr3:163997236-164023510,0.0,0.0,0.03880207372958404,0.03880207372958404
chr3:164038925-164101784,-0.04706949878857137,0.0,0.0,0.04706949878857137
chr3:164112881-193467200,-0.0119243666957723,0.0,0.04296811090722835,0.05489247760300065
chr3:193476462-196656506,-0.020876553442586685,0.0,0.11655441381532192,0.1374309672579086
chr3:196908262-196937230,-0.09429089359932649,0.0,0.2699240366469806,0.36421493024630713
chr3:196947293-199383479,-0.0034499834728732017,0.0,0.09033129172631733,0.09378127519919054
chr4:5224-49422736,0.0,0.0,0.0,0.0
chr4:52530029-69042487,0.0,0.0,0.0,0.0
chr4:69215734-69311985,0.0,0.0,0.0,0.0
chr4:69789443-70305861,0.0,0.0,0.0,0.0
chr4:70334625-74719357,0.0,0.0,0.0,0.0
chr4:74730754-93211181,0.0,0.0,0.0,0.0
chr4:93240865-190844427,0.0,0.0,0.0,0.0
chr4:190887518-191165971,0.0,0.0,-0.009489150085154552,0.009489150085154552
chr4:191191940-191311992,0.0,0.0,0.0,0.0
chr5:75149-745859,0.0,0.0,0.0,0.0
chr5:763494-878290,0.22266510611047988,0.0,0.0,0.22266510611047988
chr5:916822-21966989,0.0,0.0,0.0,0.0
chr5:21979223-32203336,0.0,0.0,0.0,0.0
chr5:32209048-45938397,0.0,0.0,0.0,0.0
chr5:49619946-68850823,0.0,0.0,0.0,0.0
chr5:69274433-96603723,0.0,0.046244800275546956,0.0,0.046244800275546956
chr5:96637773-180644810,0.0,0.19580405129566006,-0.21561230270467766,0.4114163540003377
chr6:5839-154410,0.040059443245729895,0.0,0.0,0.040059443245729895
chr6:204528-634345,0.0,0.0,0.0,0.0
chr6:655129-1435871,0.0,0.0,0.0,0.0
chr6:1436117-1512043,0.0,0.0,0.0,0.0
chr6:1535319-30010234,0.0,-0.09924178997675133,0.0,0.09924178997675133
chr6:30021894-32519935,0.0,-0.04283278205464981,0.0,0.04283278205464981
chr6:32586131-32600962,0.0,0.0,0.0,0.0
chr6:32605300-32629848,0.0,-0.0004669954343383286,0.0,0.0004669954343383286
chr6:32634044-32728487,0.0,0.0,0.0,0.0
chr6:32732764-32738443,0.0,-0.0351282893229791,0.11066577518505707,0.14579406450803617
chr6:32766023-91964331,0.0,-0.3876217490719292,0.09776760238982805,0.48538935146175727
chr6:92035339-170943103,0.08208229747642257,-0.1964193893144457,0.0,0.2785016867908683
chr7:140213-38060725,0.0,0.0,0.0,0.0
chr7:38065862-61275990,0.0,0.0,0.0,0.0
chr7:61474815-141189966,0.0,0.0,0.0,0.0
chr7:141214728-141245219,0.0,0.0,0.0,0.0
chr7:141259727-141549648,0.0,0.0,0.0,0.0
chr7:141555761-141947816,0.0,0.0,0.0,0.0
chr7:141965869-141978333,0.04364756695383283,-0.026369048827534478,0.0,0.07001661578136731
chr7:141989305-143302267,0.0,0.0,0.0,0.0
chr7:143321677-143391065,0.0,0.15281749989742216,0.0,0.15281749989742216
chr7:143526118-158617983,0.0,0.0,0.0,0.0
chr8:63810-90816,-0.10078086820015283,0.0,0.0,0.10078086820015283
chr8:166452-6907624,-0.13134197083058657,0.0,0.0,0.13134197083058657
chr8:7040596-8132139,0.0,0.0,0.0,0.0
chr8:8148437-12448374,0.0,0.0,0.0,0.0
chr8:12511855-16315130,0.0,0.0,0.0,0.0
chr8:16373516-28182114,-0.1329255874277562,0.0,0.0,0.1329255874277562
chr8:28208003-35676140,-0.0033508946905668044,0.07322952366235312,0.0,0.07658041835291993
chr8:35694285-39333915,0.0,0.1317606009613776,0.0,0.1317606009613776
chr8:39356595-39505256,0.0,0.0,0.0,0.0
chr8:39535655-43515874,-0.08926844246244472,0.13217231705888033,0.0,0.22144075952132505
chr8:47575650-146264846,0.0,0.0,0.0,0.0
chr9:153131-40520747,0.0,-0.017012147218017196,0.0,0.017012147218017196
chr9:42913008-110081531,0.0,0.0,0.0,0.0
chr9:110086022-110108926,0.0,0.0,0.0,0.0
chr9:110114139-138397892,0.10213107412302803,0.0,0.0,0.10213107412302803
chr10:115544-38563575,0.0,-0.15975898645514958,0.06929426780626673,0.22905325426141632
chr10:38596435-42057554,0.0,0.0,0.0,0.0
chr10:42150759-46371243,0.0,0.0,0.0,0.0
chr10:46396163-135395562,0.0,0.0290794431231371,0.0,0.0290794431231371
chr11:182372-5733442,0.0,0.0,0.0,0.0
chr11:5742476-5762182,0.0,0.01528540278783452,-0.10598250347933244,0.12126790626716696
chr11:5777496-7757329,0.0,0.00029156139758166434,0.0,0.00029156139758166434
chr11:7762277-7797993,0.0,0.0,0.0,0.0
chr11:7803570-50337734,0.0,0.0,0.0,0.0
chr11:51244499-55118214,0.0,0.0,0.0,0.0
chr11:55124730-55194990,0.0,0.07903455680989487,0.0,0.07903455680989487
chr11:55200744-55207305,0.0,0.005886902897860889,-0.07179094452004954,0.07767784741791042
chr11:55225136-56294614,0.0,0.0,0.0,0.0
chr11:56304321-58626432,0.0,0.0,0.0,0.0
chr11:58634869-68684682,0.0,0.0,0.0,0.0
chr11:68740184-68943548,0.0,0.0,0.0,0.0
chr11:68972488-70505018,0.0,0.0,0.0,0.0
chr11:70519863-70552702,0.0,0.0,0.0,0.0
chr11:70562838-89296560,0.0,0.0,0.0,0.0
chr11:89400624-134432265,0.0,-0.14686077191406177,0.07059055519108551,0.21745132710514728
chr12:33854-397918,0.0,-0.0025185817408981273,0.0,0.0025185817408981273
chr12:412868-427816,0.0,0.0,0.07220864968102067,0.07220864968102067
chr12:435020-9432943,0.0,0.0,0.0,0.0
chr12:9528590-9585156,0.0,0.15930169895542448,-0.07682670805101828,0.23612840700644278
chr12:9633884-10453531,0.0,0.0,0.0,0.0
chr12:10464018-10484956,0.0,0.0,0.0,0.0
chr12:10497371-11375835,0.0,0.0,0.0,0.0
chr12:11404653-11430887,0.0,0.0,0.0,0.0
chr12:11466807-34647417,0.0,0.0,0.0,0.0
chr12:36160215-36244407,0.0,0.0,0.0,0.0
chr12:36739877-67332062,0.0,0.34297047538430786,-0.2788598025127699,0.6218302778970778
chr12:67337260-132389367,0.0,0.09682643658761955,-0.27869533281586073,0.37552176940348025
chr13:5179-123882,0.0,0.0,0.0,0.0
chr13:18194527-18354969,0.0,0.0,0.1555600006771357,0.1555600006771357
chr13:18402053-56673183,0.0,0.0,0.0,0.0
chr13:56770498-114123862,0.0,0.0,0.0,0.0
chr14:18149473-19216369,0.0,0.0,0.0,0.0
chr14:19268776-19490630,0.0,0.0,0.0,0.0
chr14:19505698-22000194,0.0,0.0,0.0,0.0
chr14:22022060-73047267,0.0,0.0,-0.04791655358774579,0.04791655358774579
chr14:73071404-73092018,0.0,-0.026670335672217646,0.0,0.026670335672217646
chr14:73106558-105584008,0.01637094758405566,0.0,0.0,0.01637094758405566
chr14:105602756-105630089,0.0,0.028453517297081243,-0.13968163995381322,0.16813515725089445
chr14:105654998-105839439,0.0,0.0,-0.014552581316611675,0.014552581316611675
chr14:105857193-105881279,0.0,-0.07447220824185148,0.0,0.07447220824185148
chr14:105907191-106349756,0.0,0.0,0.0,0.0
chr15:53166-592121,0.0,0.0,-0.10445624734390643,0.10445624734390643
chr15:739595-18454050,0.0,0.0,-0.07566448930223318,0.07566448930223318
chr15:18657388-18683110,0.0,0.0,-0.2063738961159297,0.2063738961159297
chr15:18722595-20060061,0.0,0.0,-0.011420306061698053,0.011420306061698053
chr15:20307869-21982746,0.0,0.11991309435469602,-0.09386259439969001,0.21377568875438602
chr15:22038880-22138119,0.0,0.0,0.0,0.0
chr15:22163893-32511475,0.0,0.16883961446114526,-0.15583751421551373,0.324677128676659
chr15:32523241-32594902,0.0,0.13989656228687603,-0.27974321976439426,0.4196397820512703
chr15:32605086-100282819,0.0,0.0,-0.028533285078279194,0.028533285078279194
chr16:28087-14817706,-0.022216275870399933,0.3821817250749032,0.0,0.40439800094530315
chr16:14956177-14988855,0.0,-0.15848745791910238,0.067964768550392,0.22645222646949437
chr16:15039224-33875313,0.0,0.2014036805797986,0.0,0.2014036805797986
chr16:34095229-34976429,0.0,0.0,0.0,0.0
chr16:45058242-54336421,0.0,0.0,0.16166653378908297,0.16166653378908297
chr16:54354643-54379834,0.0,0.0,0.0,0.0
chr16:54390012-68679377,0.0,-0.1673987321903926,0.1138805088973821,0.2812792410877747
chr16:68710277-68751390,0.0,-0.15624228773493046,0.06534630766685376,0.22158859540178422
chr16:68838368-69397102,0.0,-0.2526559447062805,0.4604256686658565,0.7130816133721369
chr16:69417987-69744010,-0.02398537547774331,0.0,0.17610730142187048,0.2000926768996138
chr16:69763173-88690571,0.0,0.0,0.0,0.0
chr17:10999-390571,0.0,0.0,0.009076974245634374,0.009076974245634374
chr17:403833-446414,0.0,0.0,0.02344854317988213,0.02344854317988213
chr17:451258-461603,0.0,0.0,0.0,0.0
chr17:465054-974692,0.0,0.0,0.0818558439616502,0.0818558439616502
chr17:984101-1003742,0.0,0.0,0.0,0.0
chr17:1008443-1536140,0.0,0.0,0.0818558439616502,0.0818558439616502
chr17:1542118-1560766,0.0,0.0,0.0,0.0
chr17:1562322-1703117,0.0,0.0,0.0818558439616502,0.0818558439616502
chr17:1703729-1713758,0.0,0.0,0.0,0.0
chr17:1718892-1845756,0.0,0.0,0.012593950471906165,0.012593950471906165
chr17:1859252-1859812,0.06683020152025204,0.0,0.0,0.06683020152025204
chr17:1860983-1881747,0.0,0.0,0.0,0.0
chr17:1890246-2286311,0.0,0.0,0.03712370417984242,0.03712370417984242
chr17:2286862-2330659,0.0,0.0,0.0,0.0
chr17:2333732-2343255,0.0,0.0,0.0,0.0
chr17:2361350-18868037,0.0,0.0,0.0,0.0
chr17:19083766-20521986,0.0,0.03727472097946872,0.0,0.03727472097946872
chr17:20569693-20596699,0.0,0.0,0.0,0.0
chr17:20618474-21442476,0.0,0.0,0.0,0.0
chr17:21627596-22142513,0.0,0.0,0.0,0.0
chr17:22315936-22324326,0.0,0.0,0.0,0.0
chr17:22399576-27351012,0.0,0.0,-0.013293163921250286,0.013293163921250286
chr17:27364248-27450834,0.0,0.0,0.0,0.0
chr17:27463558-35067992,0.0,0.0,0.0,0.0
chr17:35076296-35282086,1.4924992554839724,-0.49963894753869387,-0.6107508052627101,2.6028890082853766
chr17:35286565-35427554,0.07013984761661277,0.0,-0.13895145447944368,0.20909130209605645
chr17:35444422-40926154,-0.09161584835895588,0.12558622154306512,0.0,0.217202069902021
chr17:41011530-41494331,-0.4467701129128226,0.04768879317626331,0.01702478127665737,0.5114836873657432
chr17:41527705-41706870,0.0,0.0,0.0,0.0
chr17:41983407-42049540,0.0,0.0,0.09791486601582854,0.09791486601582854
chr17:42161364-42873571,-0.3070959911859992,0.0,0.15482146838378974,0.4619174595697889
chr17:42975134-43019545,0.0,0.0,0.0,0.0
chr17:43036086-60196060,0.0,0.0,0.0,0.0
chr17:60204302-60347930,0.0,0.0,0.0,0.0
chr17:60360566-77432294,0.0,0.0,0.0,0.0
chr17:77442683-77503685,-0.07226179703709452,0.1825798906836154,0.0,0.2548416877207099
chr17:77535412-78653545,0.0,0.0,0.0,0.0
chr18:4316-76110964,0.0,0.06858186049845377,0.0,0.06858186049845377
chr19:8246-232080,0.0,0.0,0.0,0.0
chr19:232836-236846,0.0,0.0,0.0,0.0
chr19:239700-3342864,0.0,0.0,0.0,0.0
chr19:3363749-20383210,0.0,0.0,0.026180945436501773,0.026180945436501773
chr19:20422576-20493401,0.0,0.0,0.0,0.0
chr19:20552279-24157855,0.0,0.0,0.0,0.0
chr19:32545047-34430432,0.0,-0.01279976028688106,0.08684726498329658,0.09964702527017763
chr19:34467144-56795493,0.0,0.0,0.010123104994399513,0.010123104994399513
chr19:56816785-56859204,0.0,-0.24097307540061716,0.17465352620923827,0.41562660160985543
chr19:56864309-63784327,0.0,0.0,0.0,0.0
chr20:8747-12478772,0.0,0.22665240859016209,-0.04868827881627536,0.27534068740643747
chr20:12495273-28266113,0.0,0.015028189608406484,-0.04187429318440361,0.05690248279281009
chr20:29306447-40052114,0.0,0.09265092883314588,-0.1556244567811882,0.24827538561433407
chr20:40075620-62379059,0.0,0.0,-0.074103837707914,0.074103837707914
chr21:9896630-10198129,0.0,-0.0450989008425971,0.0,0.0450989008425971
chr21:13334960-13435755,0.0,-0.10001697857298733,0.0,0.10001697857298733
chr21:13461550-13635227,0.0,0.0,0.0,0.0
chr21:13660680-14258259,0.0,0.0,0.0,0.0
chr21:14294323-14314039,0.0,-0.12228508795196692,0.0,0.12228508795196692
chr21:14334542-46914686,0.0,0.0,0.0,0.0
chr22:134662-241255,0.0,0.0,0.0,0.0
chr22:246150-15013982,0.0,-0.11855758210786538,0.0,0.11855758210786538
chr22:15270151-15403609,0.0,0.05353980022638213,-0.10767413483240919,0.1612139350587913
chr22:15433500-22665928,0.0,-0.2669599806009298,0.06790214870925267,0.33486212931018244
chr22:22672513-22714749,0.0,0.0,0.0,0.0
chr22:22725750-24228038,0.0,0.0,0.0,0.0
chr22:24263116-37678070,0.0,0.0,0.07642515376589583,0.07642515376589583
chr22:37683612-37705310,0.05859899821434219,-0.45423875629845967,0.013686635236509497,0.5265243897493114
chr22:37717564-49509094,0.0,-0.11851545612673663,0.0,0.11851545612673663
chr23:3229-45135,0.0,-0.27586683324299194,0.2312082727822013,0.5070751060251932
chr23:96116-214107,0.0,0.0,0.0,0.0
chr23:268930-343473,0.0,0.0,0.0,0.0
chr23:354639-385792,0.0,0.0,0.0,0.0
chr23:422315-524509,0.0,0.0,0.0,0.0
chr23:959048-1398694,0.0,0.0,0.0,0.0
chr23:1672003-1706462,-0.07236370256518314,0.11505141532628364,0.0,0.18741511789146678
chr23:2702388-2969155,0.0,0.0,0.0,0.0
chr23:2979705-26516197,0.0,0.0,0.0,0.0
chr23:26537079-26627128,0.0,0.0,0.0,0.0
chr23:26666781-52769796,0.0,0.0,0.0,0.0
chr23:52775986-52832444,0.0,0.0,0.0,0.0
chr23:52844235-66511655,0.0,0.0,0.034252871909911525,0.034252871909911525
chr23:66527817-88259698,0.0,0.0,0.0,0.0
chr23:88434081-88986061,0.0,0.0,0.0,0.0
chr23:89001120-90763396,0.03785722341626906,0.0,0.0,0.03785722341626906
chr23:90837054-91203848,0.0,-0.09583748475492528,0.0,0.09583748475492528
chr23:91234699-91344716,0.0,0.0,-0.06598466317992371,0.06598466317992371
chr23:91365063-92103804,0.0,0.0,0.0,0.0
chr23:92209094-152935130,0.0,-0.03002323689424683,0.0,0.03002323689424683
chr23:152994680-154492924,0.0,-0.03894276873785022,0.0,0.03894276873785022
