feature,importance
chr6:32634044-32728487,0.0
chr6:92035339-170943103,0.0
chr7:140213-38060725,0.0
chr7:38065862-61275990,0.0
chr7:61474815-141189966,0.0
chr7:141214728-141245219,0.0
chr7:141259727-141549648,0.0
chr7:141555761-141947816,0.0
chr7:141965869-141978333,0.0
chr7:141989305-143302267,0.0
chr7:143321677-143391065,0.0
chr7:143526118-158617983,0.0
chr8:63810-90816,0.0
chr8:166452-6907624,0.0
chr8:7040596-8132139,0.0
chr8:8148437-12448374,0.0
chr8:12511855-16315130,0.0
chr8:16373516-28182114,0.0
chr8:28208003-35676140,0.0
chr8:35694285-39333915,0.0
chr8:39356595-39505256,0.0
chr8:39535655-43515874,0.0
chr8:47575650-146264846,0.0
chr9:153131-40520747,0.0
chr9:42913008-110081531,0.0
chr9:110086022-110108926,0.0
chr9:110114139-138397892,0.0
chr10:115544-38563575,0.0
chr10:38596435-42057554,0.0
chr10:42150759-46371243,0.0
chr10:46396163-135395562,0.0
chr11:182372-5733442,0.0
chr11:5742476-5762182,0.0
chr11:5777496-7757329,0.0
chr11:7762277-7797993,0.0
chr11:7803570-50337734,0.0
chr11:51244499-55118214,0.0
chr11:55124730-55194990,0.0
chr11:55200744-55207305,0.0
chr11:55225136-56294614,0.0
chr11:56304321-58626432,0.0
chr11:58634869-68684682,0.0
chr11:68740184-68943548,0.0
chr11:68972488-70505018,0.0
chr11:70519863-70552702,0.0
chr11:70562838-89296560,0.0
chr1:2870100-2901629,0.0
chr12:33854-397918,0.0
chr12:412868-427816,0.0
chr12:435020-9432943,0.0
chr12:9528590-9585156,0.0
chr12:9633884-10453531,0.0
chr12:10464018-10484956,0.0
chr12:10497371-11375835,0.0
chr12:11404653-11430887,0.0
chr12:11466807-34647417,0.0
chr12:36160215-36244407,0.0
chr1:2903052-3112977,0.0
chr1:3125822-3137481,0.0
chr13:5179-123882,0.0
chr13:18194527-18354969,0.0
chr13:18402053-56673183,0.0
chr13:56770498-114123862,0.0
chr14:18149473-19216369,0.0
chr14:19268776-19490630,0.0
chr14:19505698-22000194,0.0
chr14:22022060-73047267,0.0
chr14:73071404-73092018,0.0
chr14:73106558-105584008,0.0
chr14:105602756-105630089,0.0
chr14:105654998-105839439,0.0
chr14:105857193-105881279,0.0
chr14:105907191-106349756,0.0
chr15:53166-592121,0.0
chr15:739595-18454050,0.0
chr1:3149648-3157982,0.0
chr15:18722595-20060061,0.0
chr15:20307869-21982746,0.0
chr15:22038880-22138119,0.0
chr1:3166706-16531740,0.0
chr15:32523241-32594902,0.0
chr15:32605086-100282819,0.0
chr16:28087-14817706,0.0
chr16:14956177-14988855,0.0
chr16:15039224-33875313,0.0
chr16:34095229-34976429,0.0
chr16:45058242-54336421,0.0
chr16:54354643-54379834,0.0
chr16:54390012-68679377,0.0
chr1:16551324-16997273,0.0
chr1:17030134-22668805,0.0
chr16:69417987-69744010,0.0
chr16:69763173-88690571,0.0
chr17:10999-390571,0.0
chr17:403833-446414,0.0
chr17:451258-461603,0.0
chr17:465054-974692,0.0
chr17:984101-1003742,0.0
chr17:1008443-1536140,0.0
chr17:1542118-1560766,0.0
chr17:1562322-1703117,0.0
chr17:1703729-1713758,0.0
chr17:1718892-1845756,0.0
chr17:1859252-1859812,0.0
chr17:1860983-1881747,0.0
chr17:1890246-2286311,0.0
chr17:2286862-2330659,0.0
chr17:2333732-2343255,0.0
chr17:2361350-18868037,0.0
chr17:19083766-20521986,0.0
chr17:20569693-20596699,0.0
chr17:20618474-21442476,0.0
chr17:21627596-22142513,0.0
chr17:22315936-22324326,0.0
chr17:22399576-27351012,0.0
chr17:27364248-27450834,0.0
chr17:27463558-35067992,0.0
chr21:14294323-14314039,0.0
chr21:14334542-46914686,0.0
chr22:134662-241255,0.0
chr22:246150-15013982,0.0
chr22:15270151-15403609,0.0
chr22:15433500-22665928,0.0
chr22:22672513-22714749,0.0
chr1:471671-1590570,0.0
chr1:22674759-25318800,0.0
chr22:37683612-37705310,0.0
chr1:25354765-34166798,0.0
chr23:3229-45135,0.0
chr23:96116-214107,0.0
chr23:268930-343473,0.0
chr23:354639-385792,0.0
chr23:422315-524509,0.0
chr23:959048-1398694,0.0
chr23:1672003-1706462,0.0
chr23:2702388-2969155,0.0
chr23:2979705-26516197,0.0
chr23:26537079-26627128,0.0
chr23:26666781-52769796,0.0
chr23:52775986-52832444,0.0
chr23:52844235-66511655,0.0
chr23:66527817-88259698,0.0
chr23:88434081-88986061,0.0
chr23:89001120-90763396,0.0
chr23:90837054-91203848,0.0
chr23:91234699-91344716,0.0
chr23:91365063-92103804,0.0
chr23:92209094-152935130,0.0
chr1:2611444-2645074,0.0
chr1:37599215-72473289,0.0
chr1:72489681-72620747,0.0
chr1:72661597-109968401,0.0
chr1:109987805-120232261,0.0
chr1:120313797-120737345,0.0
chr1:120761983-120923696,0.0
chr1:141474904-145716245,0.0
chr1:1738295-2580342,0.0
chr1:146661770-149362629,0.0
chr1:34172947-37578554,0.0
chr1:149403519-149573806,0.0
chr1:149579637-149598429,0.0
chr1:149604744-158365270,0.0
chr1:158378189-186274119,0.0
chr1:186293872-193443252,0.0
chr1:193480150-193527058,0.0
chr1:193556792-199054142,0.0
chr1:199087690-199111062,0.0
chr1:199135441-244676774,0.0
chr1:244693374-245014643,0.0
chr1:245054641-245121447,0.0
chr1:245134410-245433846,0.0
chr2:712-125634,0.0
chr2:143031-8963807,0.0
chr2:8972669-89953713,0.0
chr2:91057159-91321476,0.0
chr2:91494116-130410215,0.0
chr2:130427665-130453073,0.0
chr2:130458581-131785093,0.0
chr2:131792734-131931782,0.0
chr2:131945577-132196569,0.0
chr1:2672694-2856899,0.0
