,HER2+,HR+,Triple Neg,importance
chr3:127015333-163987465,0.0,0.0,0.0,0.0
chr3:163997236-164023510,0.0,0.0,0.0,0.0
chr3:164038925-164101784,0.0,0.0,0.0,0.0
chr3:164112881-193467200,0.0,0.0,0.19275127670134776,0.19275127670134776
chr3:193476462-196656506,0.0,0.0,0.0821203485517273,0.0821203485517273
chr3:196908262-196937230,0.0,0.0,0.2413356775075497,0.2413356775075497
chr3:196947293-199383479,0.0,0.0,0.0521367859827172,0.0521367859827172
chr4:5224-49422736,0.0,0.0,0.0,0.0
chr4:52530029-69042487,0.0,0.0,0.0,0.0
chr4:69215734-69311985,0.0,0.0,0.0,0.0
chr4:69789443-70305861,0.0,0.0,0.0,0.0
chr4:70334625-74719357,0.0,0.0,0.0,0.0
chr4:74730754-93211181,0.0,0.0,0.0,0.0
chr4:93240865-190844427,0.0,0.010432924061216478,0.0,0.010432924061216478
chr4:190887518-191165971,0.0,0.0,-0.10030558414493582,0.10030558414493582
chr4:191191940-191311992,0.0,0.0,0.0,0.0
chr5:75149-745859,0.0,0.0,0.0,0.0
chr5:763494-878290,0.0,0.0,0.0,0.0
chr5:916822-21966989,0.0,0.0,0.0,0.0
chr5:21979223-32203336,0.0,0.0,0.0,0.0
chr5:32209048-45938397,0.0,0.0,0.0,0.0
chr5:49619946-68850823,0.0,0.04385858867410106,0.0,0.04385858867410106
chr5:69274433-96603723,0.0,0.12655087420038072,0.0,0.12655087420038072
chr5:96637773-180644810,0.0,0.02889600634137167,-0.029213777306844203,0.05810978364821587
chr6:5839-154410,0.0,0.0,0.0,0.0
chr6:204528-634345,0.0,0.0,0.0,0.0
chr6:655129-1435871,0.0,0.0,0.0,0.0
chr6:1436117-1512043,0.0,0.0,0.0,0.0
chr6:1535319-30010234,0.0,-0.052430928395111376,0.053170789886136535,0.10560171828124791
chr6:30021894-32519935,0.0,0.0,0.1364876625752413,0.1364876625752413
chr6:32586131-32600962,0.0,0.0,0.0,0.0
chr6:32605300-32629848,0.0,0.0,0.0,0.0
chr6:32634044-32728487,0.0,-0.031016496585373882,0.0,0.031016496585373882
chr6:32732764-32738443,0.0,0.0,0.03505434036673942,0.03505434036673942
chr6:32766023-91964331,0.0,-0.14806729206599267,0.08843087832926833,0.236498170395261
chr6:92035339-170943103,0.0,-0.13164106643691703,0.0,0.13164106643691703
chr7:140213-38060725,0.0,0.0,0.0,0.0
chr7:38065862-61275990,0.0,0.0,0.0,0.0
chr7:61474815-141189966,0.0,0.0,0.0,0.0
chr7:141214728-141245219,0.0,0.0,0.0,0.0
chr7:141259727-141549648,0.0,0.0,0.0,0.0
chr7:141555761-141947816,0.0,0.0,0.0,0.0
chr7:141965869-141978333,0.0,0.0,0.0,0.0
chr7:141989305-143302267,0.0,0.0,0.0,0.0
chr7:143321677-143391065,0.0,0.0,0.0,0.0
chr7:143526118-158617983,0.0,0.0,0.0,0.0
chr8:63810-90816,0.0,0.0,0.0007948106820220813,0.0007948106820220813
chr8:166452-6907624,-0.06469722484401791,0.0,0.03503507485426479,0.0997322996982827
chr8:7040596-8132139,0.0,0.0,0.0,0.0
chr8:8148437-12448374,0.0,0.0,0.0,0.0
chr8:12511855-16315130,0.0,0.0,0.0,0.0
chr8:16373516-28182114,0.0,0.0,0.0,0.0
chr8:28208003-35676140,0.0,0.0,0.0,0.0
chr8:35694285-39333915,0.0,0.0,0.0,0.0
chr8:39356595-39505256,0.0,0.0,0.0,0.0
chr8:39535655-43515874,-0.0443634643096273,0.001428471109022955,0.0,0.04579193541865026
chr8:47575650-146264846,0.0,0.0,0.0,0.0
chr9:153131-40520747,0.0,0.0,0.0,0.0
chr9:42913008-110081531,0.0,0.0,0.0,0.0
chr9:110086022-110108926,0.0,0.0,0.0,0.0
chr9:110114139-138397892,0.0,0.0,0.0,0.0
chr10:115544-38563575,0.0,0.0,0.0,0.0
chr10:38596435-42057554,0.0,0.0,0.0,0.0
chr10:42150759-46371243,0.0,0.0,0.0,0.0
chr10:46396163-135395562,0.0,0.0,0.0,0.0
chr11:182372-5733442,0.0,0.0,0.0,0.0
chr11:5742476-5762182,0.0,0.0,0.0,0.0
chr11:5777496-7757329,0.0,0.0,0.0,0.0
chr11:7762277-7797993,0.0,0.0,0.0,0.0
chr11:7803570-50337734,0.0,0.0,0.0,0.0
chr11:51244499-55118214,0.0,0.0,0.0,0.0
chr11:55124730-55194990,0.0,0.0,0.0,0.0
chr11:55200744-55207305,0.0,0.0,0.0,0.0
chr11:55225136-56294614,0.0,0.0,0.0,0.0
chr11:56304321-58626432,0.0,0.0,0.0,0.0
chr11:58634869-68684682,0.0,0.0,0.0,0.0
chr11:68740184-68943548,0.0,0.0,0.0,0.0
chr11:68972488-70505018,0.0,0.0,0.0,0.0
chr11:70519863-70552702,0.0,0.0,0.0,0.0
chr11:70562838-89296560,0.0,0.0,0.0,0.0
chr11:89400624-134432265,0.0,-0.043029511076458755,0.0,0.043029511076458755
chr12:33854-397918,0.0,0.0,0.0,0.0
chr12:412868-427816,0.0,0.0,0.0,0.0
chr12:435020-9432943,0.0,0.0,0.0,0.0
chr12:9528590-9585156,0.0,0.0,0.0,0.0
chr12:9633884-10453531,0.0,0.0,0.0,0.0
chr12:10464018-10484956,0.0,0.0,0.0,0.0
chr12:10497371-11375835,0.0,0.0,0.0,0.0
chr12:11404653-11430887,0.0,0.0,0.0,0.0
chr12:11466807-34647417,0.0,0.0,-0.018599540009716895,0.018599540009716895
chr12:36160215-36244407,0.0,0.0,0.0,0.0
chr12:36739877-67332062,0.0,0.16482484031261907,-0.05140227555561585,0.21622711586823493
chr12:67337260-132389367,0.0,0.10638078428443627,-0.22362493958100993,0.3300057238654462
chr13:5179-123882,0.0,0.0,0.0,0.0
chr13:18194527-18354969,0.0,0.0,0.0,0.0
chr13:18402053-56673183,0.0,0.0,0.0,0.0
chr13:56770498-114123862,0.0,0.0,0.0,0.0
chr14:18149473-19216369,0.0,0.0,0.0,0.0
chr14:19268776-19490630,0.0,0.0,0.0,0.0
chr14:19505698-22000194,0.0,0.0,0.0,0.0
chr14:22022060-73047267,0.0,0.0,0.0,0.0
chr14:73071404-73092018,0.0,0.0,0.0,0.0
chr14:73106558-105584008,0.0,0.0,0.0,0.0
chr14:105602756-105630089,0.0,0.0,-0.04046612657784421,0.04046612657784421
chr14:105654998-105839439,0.0,0.0,-0.050983397264083054,0.050983397264083054
chr14:105857193-105881279,0.0,0.0,0.0,0.0
chr14:105907191-106349756,0.0,0.0,0.0,0.0
chr15:53166-592121,0.0,0.0,-0.03382104742838405,0.03382104742838405
chr15:739595-18454050,0.0,0.0,-0.06472957049328028,0.06472957049328028
chr15:18657388-18683110,0.0,0.0,-0.03733391816305213,0.03733391816305213
chr15:18722595-20060061,0.0,0.0,0.0,0.0
chr15:20307869-21982746,0.0,0.0,0.0,0.0
chr15:22038880-22138119,0.0,0.0,0.0,0.0
chr15:22163893-32511475,0.0,0.0,0.0,0.0
chr15:32523241-32594902,0.0,0.0,-0.06206495108185064,0.06206495108185064
chr15:32605086-100282819,0.0,0.0,0.0,0.0
chr16:28087-14817706,0.0,0.1993559484262041,-0.07714316019201256,0.2764991086182167
chr16:14956177-14988855,0.0,0.0,0.0,0.0
chr16:15039224-33875313,0.0,0.08147659973958457,-0.12501441115541667,0.20649101089500124
chr16:34095229-34976429,0.0,0.0,0.0,0.0
chr16:45058242-54336421,0.0,0.0,0.0,0.0
chr16:54354643-54379834,0.0,-0.07900109303367717,0.0,0.07900109303367717
chr16:54390012-68679377,0.0,0.0,0.0,0.0
chr16:68710277-68751390,0.0,-0.14014233317861233,0.09214441665945879,0.23228674983807113
chr16:68838368-69397102,0.0,-0.07642324953301768,0.12165747873341876,0.19808072826643644
chr16:69417987-69744010,0.0,0.0,0.0,0.0
chr16:69763173-88690571,0.0,0.0,0.01790405456455797,0.01790405456455797
chr17:10999-390571,0.0,0.0,0.0,0.0
chr17:403833-446414,0.0,0.0,0.011064307885601614,0.011064307885601614
chr17:451258-461603,0.0,0.0,0.0,0.0
chr17:465054-974692,0.0,0.0,0.0,0.0
chr17:984101-1003742,0.0,0.0,0.06168696282467032,0.06168696282467032
chr17:1008443-1536140,0.0,0.0,0.0,0.0
chr17:1542118-1560766,-0.019801219824374057,0.0,0.0,0.019801219824374057
chr17:1562322-1703117,0.0,0.0,0.0,0.0
chr17:1703729-1713758,0.0,0.0,0.0,0.0
chr17:1718892-1845756,0.0,0.0,0.0,0.0
chr17:1859252-1859812,0.0,0.0,0.0,0.0
chr17:1860983-1881747,0.0,0.0,0.0,0.0
chr17:1890246-2286311,-0.02753068099589919,0.0,0.0,0.02753068099589919
chr17:2286862-2330659,0.0,0.0,0.0,0.0
chr17:2333732-2343255,0.0,0.0,0.0,0.0
chr17:2361350-18868037,0.0,0.0,0.0,0.0
chr17:19083766-20521986,0.0,0.02526763894029365,0.0,0.02526763894029365
chr17:20569693-20596699,0.0,0.050202107564448005,0.0,0.050202107564448005
chr17:20618474-21442476,0.0,0.0,0.0,0.0
chr17:21627596-22142513,0.0,0.0,0.0,0.0
chr17:22315936-22324326,0.00013632940669879747,0.0,0.0,0.00013632940669879747
chr17:22399576-27351012,0.0,0.0,-0.1352652409742375,0.1352652409742375
chr17:27364248-27450834,0.0,0.0,0.0,0.0
chr17:27463558-35067992,0.0,0.0,0.0,0.0
chr17:35076296-35282086,0.9547958355715089,-0.2965724962109858,-0.23759174559754356,1.4889600773800382
chr17:35286565-35427554,0.0,0.0,0.0,0.0
chr17:35444422-40926154,0.0,0.05379300311613282,0.0,0.05379300311613282
chr17:41011530-41494331,-0.2253870141499855,0.0,0.0,0.2253870141499855
chr17:41527705-41706870,0.0,0.0,0.0,0.0
chr17:41983407-42049540,0.0,0.0,0.0,0.0
chr17:42161364-42873571,-0.16701962538103882,0.0,0.0,0.16701962538103882
chr17:42975134-43019545,0.0,0.0,0.0,0.0
chr17:43036086-60196060,0.0,0.0,0.0,0.0
chr17:60204302-60347930,0.0,0.0,0.0,0.0
chr17:60360566-77432294,0.0,0.0,0.0,0.0
chr17:77442683-77503685,0.0,0.12283910665488833,0.0,0.12283910665488833
chr17:77535412-78653545,0.0,0.0,0.0,0.0
chr18:4316-76110964,0.0,0.0,0.0,0.0
chr19:8246-232080,0.0,0.0,0.0,0.0
chr19:232836-236846,0.0,0.0,0.0,0.0
chr19:239700-3342864,0.0,0.0,0.0,0.0
chr19:3363749-20383210,0.0,0.0,0.0,0.0
chr19:20422576-20493401,0.0,0.0,0.0,0.0
chr19:20552279-24157855,0.0,0.0,0.0,0.0
chr19:32545047-34430432,0.0,0.0,0.0,0.0
chr19:34467144-56795493,0.0,0.0,0.0,0.0
chr19:56816785-56859204,0.0,0.0,0.0,0.0
chr19:56864309-63784327,0.0,0.0,0.0,0.0
chr20:8747-12478772,0.0,0.0,0.0,0.0
chr20:12495273-28266113,0.0,0.0,0.0,0.0
chr20:29306447-40052114,0.0,0.0,0.0,0.0
chr20:40075620-62379059,0.0,0.0,0.0,0.0
chr21:9896630-10198129,0.00569957494720883,0.0,0.0,0.00569957494720883
chr21:13334960-13435755,0.0,-0.05260545062077077,0.0,0.05260545062077077
chr21:13461550-13635227,0.0,-0.019322448688857498,0.0,0.019322448688857498
chr21:13660680-14258259,0.0,0.0,0.0,0.0
chr21:14294323-14314039,0.0,0.0,0.0,0.0
chr21:14334542-46914686,0.0,0.0,0.0,0.0
chr22:134662-241255,0.0,0.0,0.0,0.0
chr22:246150-15013982,0.0,0.0,0.0,0.0
chr22:15270151-15403609,0.0,0.0,0.0,0.0
chr22:15433500-22665928,0.0,-0.04217347465546644,0.0,0.04217347465546644
chr22:22672513-22714749,0.0,0.0,0.0,0.0
chr22:22725750-24228038,0.0,-0.051552235547606254,0.00934240996408868,0.060894645511694934
chr22:24263116-37678070,0.0,-0.029741774324892077,0.015268274121025825,0.045010048445917904
chr22:37683612-37705310,0.0,-0.06055383363061353,0.0,0.06055383363061353
chr22:37717564-49509094,0.0,0.0,0.0,0.0
chr23:3229-45135,0.0,0.0,0.0,0.0
chr23:96116-214107,0.0,0.0,0.0,0.0
chr23:268930-343473,0.0,0.0,0.0,0.0
chr23:354639-385792,0.0,0.0,0.0,0.0
chr23:422315-524509,0.0,0.0,0.0,0.0
chr23:959048-1398694,0.0,0.0,0.0,0.0
chr23:1672003-1706462,0.0,0.0,0.0,0.0
chr23:2702388-2969155,0.0,0.0,0.0,0.0
chr23:2979705-26516197,0.0,0.0,0.0,0.0
chr23:26537079-26627128,0.0,0.0,0.0,0.0
chr23:26666781-52769796,0.0,0.0,0.0,0.0
chr23:52775986-52832444,0.0,0.0,0.0,0.0
chr23:52844235-66511655,0.0,0.0,0.0,0.0
chr23:66527817-88259698,0.0,0.0,0.0,0.0
chr23:88434081-88986061,0.0,0.0,0.0,0.0
chr23:89001120-90763396,0.0,0.0,0.0,0.0
chr23:90837054-91203848,0.0,0.0,0.0,0.0
chr23:91234699-91344716,0.0,0.0,0.0,0.0
chr23:91365063-92103804,0.0,0.0,0.0,0.0
chr23:92209094-152935130,0.0,0.0,0.0,0.0
chr23:152994680-154492924,0.0,0.0,0.0,0.0
