feature,importance
chr19:232836-236846,0.04037568025505718
chr14:18149473-19216369,0.04006313778917624
chr7:143321677-143391065,0.03894534536347389
chr6:32634044-32728487,0.03458398621847988
chr1:2664285-2665530,0.03398284642644777
chr21:14294323-14314039,0.03277981284846792
chr1:2927-372295,0.02908221827366512
chr22:37717564-49509094,0.0254210708998474
chr12:33854-397918,0.02516996802004558
chr17:60360566-77432294,0.02160285476952
chr12:11404653-11430887,0.020853013860662198
chr8:35694285-39333915,0.019914099032953943
chr17:21627596-22142513,0.017449039973739956
chr13:56770498-114123862,0.014239492224512084
chr23:26537079-26627128,0.012758576128972018
chr14:105654998-105839439,0.009522888711831686
chr17:984101-1003742,0.008417022822273053
chr1:3166706-16531740,0.0076233013188432616
chr11:7803570-50337734,0.007214931475002237
chr8:39535655-43515874,0.0066217481935757164
chr17:2286862-2330659,0.002775624194820876
chr7:141965869-141978333,8.098610606433889e-06
chr1:2870100-2901629,0.0
chr1:2611444-2645074,0.0
chr19:34467144-56795493,0.0
chr19:32545047-34430432,0.0
chr19:20552279-24157855,0.0
chr1:199135441-244676774,0.0
chr1:193556792-199054142,0.0
chr1:186293872-193443252,0.0
chr1:158378189-186274119,0.0
chr1:146661770-149362629,0.0
chr1:145820605-146634734,0.0
chr1:72661597-109968401,0.0
chr1:37599215-72473289,0.0
chr1:34172947-37578554,0.0
chr1:25354765-34166798,0.0
chr1:22674759-25318800,0.0
chr1:3149648-3157982,0.0
chr1:2903052-3112977,0.0
chr1:2672694-2856899,0.0
chr23:422315-524509,0.0
chr23:959048-1398694,0.0
chr23:268930-343473,0.0
chr7:143526118-158617983,0.0
chr7:141989305-143302267,0.0
chr8:8148437-12448374,0.0
chr23:2702388-2969155,0.0
chr8:47575650-146264846,0.0
chr9:153131-40520747,0.0
chr23:354639-385792,0.0
chr22:22672513-22714749,0.0
chr22:134662-241255,0.0
chr22:15270151-15403609,0.0
chr20:12495273-28266113,0.0
chr19:56816785-56859204,0.0
chr11:7762277-7797993,0.0
chr11:182372-5733442,0.0
chr10:42150759-46371243,0.0
chr10:38596435-42057554,0.0
chr9:42913008-110081531,0.0
chr11:55225136-56294614,0.0
chr11:55200744-55207305,0.0
chr11:51244499-55118214,0.0
chr12:435020-9432943,0.0
chr12:9633884-10453531,0.0
chr12:10464018-10484956,0.0
chr12:10497371-11375835,0.0
chr12:11466807-34647417,0.0
chr11:68740184-68943548,0.0
chr12:412868-427816,0.0
chr11:55124730-55194990,0.0
chr13:18402053-56673183,0.0
chr13:18194527-18354969,0.0
chr12:36160215-36244407,0.0
chr14:19505698-22000194,0.0
chr15:22038880-22138119,0.0
chr15:32605086-100282819,0.0
chr16:14956177-14988855,0.0
chr15:20307869-21982746,0.0
chr16:34095229-34976429,0.0
chr16:54354643-54379834,0.0
chr9:110086022-110108926,0.0
chr23:96116-214107,0.0
chr20:40075620-62379059,0.0
chr21:13660680-14258259,0.0
chr21:14334542-46914686,0.0
chr20:8747-12478772,0.0
chr17:1562322-1703117,0.0
chr17:1008443-1536140,0.0
chr17:465054-974692,0.0
chr17:451258-461603,0.0
chr16:69763173-88690571,0.0
chr17:10999-390571,0.0
chr4:74730754-93211181,0.0
chr17:1718892-1845756,0.0
chr5:32209048-45938397,0.0
chr6:5839-154410,0.0
chr6:655129-1435871,0.0
chr4:69789443-70305861,0.0
chr4:191191940-191311992,0.0
chr5:916822-21966989,0.0
chr5:21979223-32203336,0.0
chr4:93240865-190844427,0.0
chr7:38065862-61275990,0.0
chr7:61474815-141189966,0.0
chr7:141214728-141245219,0.0
chr7:141259727-141549648,0.0
chr7:141555761-141947816,0.0
chr1:245134410-245433846,0.0
chr2:712-125634,0.0
chr2:143031-8963807,0.0
chr2:91494116-130410215,0.0
chr2:130427665-130453073,0.0
chr2:130458581-131785093,0.0
chr6:204528-634345,0.0
chr6:1436117-1512043,0.0
chr6:32586131-32600962,0.0
chr6:32605300-32629848,0.0
chr7:140213-38060725,0.0
chr3:586636-75535753,0.0
chr3:515536-574415,0.0
chr3:39066-478718,0.0
chr2:132974227-231853847,0.0
chr2:132327604-132947789,0.0
chr4:5224-49422736,0.0
chr3:196947293-199383479,0.0
chr3:75845446-90391698,0.0
chr17:2333732-2343255,0.0
chr17:20569693-20596699,0.0
chr17:20618474-21442476,0.0
chr17:27364248-27450834,0.0
chr17:27463558-35067992,0.0
chr4:52530029-69042487,0.0
chr17:1860983-1881747,0.0
chr3:127015333-163987465,0.0
chr17:43036086-60196060,0.0
chr17:42975134-43019545,0.0
chr17:41527705-41706870,0.0
chr19:20422576-20493401,0.0
chr23:2979705-26516197,0.0
chr23:26666781-52769796,0.0
chr23:52775986-52832444,0.0
chr17:60204302-60347930,0.0
chr23:52844235-66511655,0.0
chr23:66527817-88259698,0.0
chr1:1738295-2580342,0.0
chr23:88434081-88986061,0.0
chr23:90837054-91203848,0.0
chr1:471671-1590570,0.0
chr23:91365063-92103804,0.0
chr23:152994680-154492924,0.0
