,HER2+,HR+,Triple Neg,importance
chr2:132974227-231853847,-0.032701372305324064,0.0,0.02822567570139152,0.060927048006715584
chr2:231862922-242784096,0.0,0.0,0.0,0.0
chr3:39066-478718,0.0,0.0029630906563681025,0.0,0.0029630906563681025
chr3:515536-574415,0.0,0.0,0.0,0.0
chr3:586636-75535753,0.0,0.032860358706903174,0.0,0.032860358706903174
chr3:75546791-75799957,0.0,0.009351818806413214,0.0,0.009351818806413214
chr3:75845446-90391698,-0.009425401535673072,0.021150515001462863,0.0,0.030575916537135935
chr3:95043863-126884366,-0.050927728243519724,0.0,0.012155480936010559,0.06308320917953028
chr3:127015333-163987465,-0.004189622865575835,0.0016105425284959664,0.0,0.005800165394071801
chr3:163997236-164023510,0.0,0.0,0.01105166274524705,0.01105166274524705
chr3:164038925-164101784,-0.007513836228881302,0.0,0.0,0.007513836228881302
chr3:164112881-193467200,-0.012871189096980998,0.0,0.05079975661029408,0.06367094570727508
chr3:193476462-196656506,-0.07642591263719568,0.0,0.06747699538831141,0.1439029080255071
chr3:196908262-196937230,-0.05868211706549183,0.0,0.06353509737287356,0.12221721443836539
chr3:196947293-199383479,-0.05194414001532632,0.0,0.010628736595838427,0.06257287661116476
chr4:5224-49422736,0.0,0.006309030489118585,0.0,0.006309030489118585
chr4:52530029-69042487,-0.0089518539341098,0.0,0.0,0.0089518539341098
chr4:69215734-69311985,0.0,0.0,-0.03156860241032611,0.03156860241032611
chr4:69789443-70305861,0.0,0.0,0.0,0.0
chr4:70334625-74719357,0.0,0.0,0.0,0.0
chr4:74730754-93211181,0.0,0.02680900306640107,-0.0008533556611903699,0.02766235872759144
chr4:93240865-190844427,0.0,0.015745956824286932,-0.008134760654282626,0.023880717478569558
chr4:190887518-191165971,0.0,0.0,-0.023926365123258672,0.023926365123258672
chr4:191191940-191311992,0.0,0.0,0.0,0.0
chr5:75149-745859,0.022823841766452593,0.0,0.0,0.022823841766452593
chr5:763494-878290,0.04980271500116466,0.0,0.0,0.04980271500116466
chr5:916822-21966989,0.0,0.0,0.0,0.0
chr5:21979223-32203336,0.0,0.0,0.0,0.0
chr5:32209048-45938397,0.0,0.0,0.0,0.0
chr5:49619946-68850823,0.0,0.047978467887294034,-0.01771018743719125,0.06568865532448528
chr5:69274433-96603723,0.0,0.11459320341612018,-0.03182968941947972,0.1464228928355999
chr5:96637773-180644810,0.0,0.14098133253426273,-0.08972832521028909,0.23070965774455182
chr6:5839-154410,0.0075367662456352555,0.0,-0.03713530842285341,0.044672074668488666
chr6:204528-634345,0.0,-0.016830986670105855,0.03871774780357529,0.05554873447368115
chr6:655129-1435871,0.0,0.0,-0.010074905891292224,0.010074905891292224
chr6:1436117-1512043,0.02682053553693082,0.0,-0.017288309177751787,0.044108844714682606
chr6:1535319-30010234,0.0,-0.047386483535261495,0.010405887414686048,0.05779237094994755
chr6:30021894-32519935,0.0,-0.03962763656206828,0.0414493374323503,0.08107697399441857
chr6:32586131-32600962,0.0,0.0,0.0,0.0
chr6:32605300-32629848,0.0,0.0,0.0,0.0
chr6:32634044-32728487,0.013249139541201762,-0.02593776227465824,0.0,0.03918690181586
chr6:32732764-32738443,0.0,-0.11313269911593211,0.1371156573104608,0.2502483564263929
chr6:32766023-91964331,0.0,-0.08233993832539034,0.06122385518294128,0.14356379350833162
chr6:92035339-170943103,0.05847232709243941,-0.10974583349189568,0.0,0.16821816058433509
chr7:140213-38060725,0.0,0.0,0.0,0.0
chr7:38065862-61275990,0.0,0.0,0.0,0.0
chr7:61474815-141189966,0.0,0.0,0.0,0.0
chr7:141214728-141245219,0.0,0.0,0.0,0.0
chr7:141259727-141549648,0.0,0.0,0.0,0.0
chr7:141555761-141947816,0.0,0.0,0.0,0.0
chr7:141965869-141978333,0.0,-0.059859514426466386,0.0,0.059859514426466386
chr7:141989305-143302267,0.0,0.017108535328568684,0.0,0.017108535328568684
chr7:143321677-143391065,-0.026368689037429026,0.10372951183197336,0.0,0.13009820086940238
chr7:143526118-158617983,-0.0019079401095326153,0.046924674073919495,0.0,0.04883261418345211
chr8:63810-90816,-0.03980482613288316,0.0,0.0,0.03980482613288316
chr8:166452-6907624,-0.015325835176975796,0.0,0.0,0.015325835176975796
chr8:7040596-8132139,0.0,0.0,0.0,0.0
chr8:8148437-12448374,-0.06705932295485312,0.0,0.0,0.06705932295485312
chr8:12511855-16315130,0.0,0.0,0.0,0.0
chr8:16373516-28182114,-0.0379936449799419,0.0,0.0,0.0379936449799419
chr8:28208003-35676140,-0.02591813609378347,0.06872214195036072,0.0,0.09464027804414418
chr8:35694285-39333915,-0.005962640788017567,0.10255485935121098,0.0,0.10851750013922855
chr8:39356595-39505256,0.0,0.0,0.0,0.0
chr8:39535655-43515874,0.0,0.0,0.0,0.0
chr8:47575650-146264846,0.0,0.0,0.0,0.0
chr9:153131-40520747,0.0,0.0,0.0,0.0
chr9:42913008-110081531,0.0,-0.02151939790176682,0.0,0.02151939790176682
chr9:110086022-110108926,0.0,0.0,0.0,0.0
chr9:110114139-138397892,0.07804037604841257,-0.04930939438152944,0.0,0.127349770429942
chr10:115544-38563575,0.0,0.0,0.0,0.0
chr10:38596435-42057554,0.0,0.0,0.0,0.0
chr10:42150759-46371243,0.0,0.0,0.0,0.0
chr10:46396163-135395562,0.0,0.0,0.0,0.0
chr11:182372-5733442,-0.0030552894179177678,0.03970267609610113,0.0,0.0427579655140189
chr11:5742476-5762182,0.0,0.0,0.0,0.0
chr11:5777496-7757329,-0.0019078638870723432,0.0777645306361514,0.0,0.07967239452322374
chr11:7762277-7797993,0.0,0.0,0.0,0.0
chr11:7803570-50337734,0.0,0.0,0.0,0.0
chr11:51244499-55118214,0.0,0.0,0.007459136245694933,0.007459136245694933
chr11:55124730-55194990,0.0,0.0,0.0,0.0
chr11:55200744-55207305,0.0,0.0077162860295504525,0.0,0.0077162860295504525
chr11:55225136-56294614,0.0,0.0,0.0,0.0
chr11:56304321-58626432,0.0,0.0,0.0,0.0
chr11:58634869-68684682,0.0,0.0,0.0,0.0
chr11:68740184-68943548,0.0,0.0,0.0,0.0
chr11:68972488-70505018,0.0,0.0,0.0,0.0
chr11:70519863-70552702,0.0,0.0,0.0,0.0
chr11:70562838-89296560,0.0,0.0,0.0,0.0
chr11:89400624-134432265,0.0,-0.13608834389247437,0.09395497728662562,0.23004332117909998
chr12:33854-397918,0.0,0.0,0.0,0.0
chr12:412868-427816,0.0,0.0,0.0,0.0
chr12:435020-9432943,0.0,0.0,0.0,0.0
chr12:9528590-9585156,0.0,0.0,-0.003916315661679205,0.003916315661679205
chr12:9633884-10453531,0.0,0.0,0.0,0.0
chr12:10464018-10484956,0.0,0.0,0.0,0.0
chr12:10497371-11375835,0.0,0.0,0.0,0.0
chr12:11404653-11430887,0.006863665325988425,0.0,0.0,0.006863665325988425
chr12:11466807-34647417,0.0,0.0,0.0,0.0
chr12:36160215-36244407,0.0,0.0,0.0,0.0
chr12:36739877-67332062,0.0,0.1484665277761083,-0.15496644446335767,0.30343297223946597
chr12:67337260-132389367,0.0,0.1252644282906497,-0.14629355872421285,0.27155798701486256
chr13:5179-123882,0.0,0.0,0.0,0.0
chr13:18194527-18354969,0.0,0.0,0.0202960108621951,0.0202960108621951
chr13:18402053-56673183,0.0,0.0,0.0,0.0
chr13:56770498-114123862,0.0,0.0,0.0,0.0
chr14:18149473-19216369,0.0,0.0,0.0,0.0
chr14:19268776-19490630,0.0,0.0,0.0,0.0
chr14:19505698-22000194,0.012494543894429508,0.0,0.0,0.012494543894429508
chr14:22022060-73047267,0.0,0.0,-0.054407176701270404,0.054407176701270404
chr14:73071404-73092018,0.0,0.0,0.0,0.0
chr14:73106558-105584008,0.0,0.0,-0.00909545484064008,0.00909545484064008
chr14:105602756-105630089,0.0,0.06190805212305788,-0.1153135617524664,0.1772216138755243
chr14:105654998-105839439,0.0,0.004597558442613262,-0.0636525924973759,0.06825015093998917
chr14:105857193-105881279,0.0,0.0,0.0,0.0
chr14:105907191-106349756,0.0,0.0,-0.027990158764340002,0.027990158764340002
chr15:53166-592121,0.026603749283041257,0.012020957720536438,-0.14870459497015415,0.18732930197373185
chr15:739595-18454050,0.0,0.0,-0.08181905172584877,0.08181905172584877
chr15:18657388-18683110,0.002360967416314096,0.03891601734074752,-0.15135044700503728,0.1926274317620989
chr15:18722595-20060061,0.016275183680751735,0.0,-0.03606204962844925,0.05233723330920098
chr15:20307869-21982746,0.0,0.03871705466659654,-0.020911989534728958,0.059629044201325504
chr15:22038880-22138119,0.0,0.0164825010093606,0.0,0.0164825010093606
chr15:22163893-32511475,0.0,0.08448993936080372,-0.06446323179019628,0.14895317115099999
chr15:32523241-32594902,0.0028729741746214834,0.033870623531728254,-0.14678867358097514,0.18353227128732488
chr15:32605086-100282819,0.0,0.0,0.0,0.0
chr16:28087-14817706,0.0,0.0938868433264195,0.0,0.0938868433264195
chr16:14956177-14988855,0.015251331328916876,-0.16708076914734024,0.04175025141048824,0.22408235188674536
chr16:15039224-33875313,0.0,0.025114299193278948,-0.03431096051864162,0.059425259711920565
chr16:34095229-34976429,0.0,0.0,0.0,0.0
chr16:45058242-54336421,0.0,-0.03939772405670742,0.06248485460895093,0.10188257866565835
chr16:54354643-54379834,0.0,-0.03548497873735518,0.0,0.03548497873735518
chr16:54390012-68679377,0.0,-0.09783035227813758,0.04180545307271293,0.13963580535085052
chr16:68710277-68751390,0.0,-0.10075705180837323,0.04250103296846103,0.14325808477683427
chr16:68838368-69397102,0.0,-0.13743092667748144,0.14743996247644156,0.284870889153923
chr16:69417987-69744010,-0.00894579516037618,0.0,0.0,0.00894579516037618
chr16:69763173-88690571,0.0,-0.013686465941681648,0.00837590140805982,0.022062367349741468
chr17:10999-390571,-0.07280887268727501,0.0,0.0,0.07280887268727501
chr17:403833-446414,-0.012044241094905947,0.0,0.08915568097870433,0.10119992207361027
chr17:451258-461603,0.0,0.0,0.0,0.0
chr17:465054-974692,-0.006445400226764224,0.0,0.0,0.006445400226764224
chr17:984101-1003742,0.0,0.0,0.020812538937043348,0.020812538937043348
chr17:1008443-1536140,-0.006445400226764224,0.0,0.0,0.006445400226764224
chr17:1542118-1560766,-0.047075164691752755,0.0,0.013356255475133957,0.06043142016688671
chr17:1562322-1703117,-0.011661612848663943,0.0,0.0,0.011661612848663943
chr17:1703729-1713758,-0.003941835928528355,0.04496635121840506,0.0,0.048908187146933416
chr17:1718892-1845756,-0.029505379879425867,0.0,0.0,0.029505379879425867
chr17:1859252-1859812,0.0007736304931053913,0.0,-0.004885442691967725,0.005659073185073116
chr17:1860983-1881747,0.0,0.0,0.0,0.0
chr17:1890246-2286311,-0.06631491230622466,0.005028629790754341,0.0,0.071343542096979
chr17:2286862-2330659,0.0,0.0,0.0,0.0
chr17:2333732-2343255,-0.003167266067409938,0.0,0.0,0.003167266067409938
chr17:2361350-18868037,-0.04544399349767403,0.0,0.024361910752432926,0.06980590425010695
chr17:19083766-20521986,0.0,0.0,0.0,0.0
chr17:20569693-20596699,0.0,0.0,0.0,0.0
chr17:20618474-21442476,-0.0028600837051300583,0.0,0.0,0.0028600837051300583
chr17:21627596-22142513,0.0,0.0,0.01787440888308018,0.01787440888308018
chr17:22315936-22324326,0.059289818634709335,0.0,0.0,0.059289818634709335
chr17:22399576-27351012,0.0,0.0,-0.020800643088914047,0.020800643088914047
chr17:27364248-27450834,0.0005641648053676876,0.0,0.0,0.0005641648053676876
chr17:27463558-35067992,0.0,0.0,0.0,0.0
chr17:35076296-35282086,0.6514140568328248,-0.2778881957767659,-0.2634537033731656,1.1927559559827563
chr17:35286565-35427554,0.05379550528325083,0.0,-0.03294620822808903,0.08674171351133986
chr17:35444422-40926154,-0.13525576631484681,0.0,0.03352735376670338,0.1687831200815502
chr17:41011530-41494331,-0.20891157554413323,0.03572017821268836,0.06314475321747426,0.3077765069742958
chr17:41527705-41706870,0.0,0.0,0.00770771144321538,0.00770771144321538
chr17:41983407-42049540,-0.04150671819561699,0.0,0.10547753111370703,0.14698424930932402
chr17:42161364-42873571,-0.15607819811957527,0.030436446005791762,0.015585859665128505,0.20210050379049554
chr17:42975134-43019545,0.0,0.0,0.0,0.0
chr17:43036086-60196060,0.0,0.016655712340194792,0.0,0.016655712340194792
chr17:60204302-60347930,0.0,0.0,0.0,0.0
chr17:60360566-77432294,0.0,0.0,0.0,0.0
chr17:77442683-77503685,-0.12005052323684717,0.03732178403066073,0.0,0.1573723072675079
chr17:77535412-78653545,-0.031596336577606736,0.0,0.13078721729376944,0.16238355387137618
chr18:4316-76110964,-0.03644605522526263,0.08340113513952771,0.0,0.11984719036479034
chr19:8246-232080,0.0,-0.040485089936750006,0.03627522017161827,0.07676031010836828
chr19:232836-236846,0.031867753757631206,0.0,0.0,0.031867753757631206
chr19:239700-3342864,0.0,0.0,0.0,0.0
chr19:3363749-20383210,0.0,0.0,0.0053430572047289,0.0053430572047289
chr19:20422576-20493401,0.0,-0.025949761377172063,0.09605678339394678,0.12200654477111884
chr19:20552279-24157855,0.0,0.0,0.027685184112592406,0.027685184112592406
chr19:32545047-34430432,0.0,-0.01032241736376105,0.01121546099518345,0.0215378783589445
chr19:34467144-56795493,0.0,0.0,0.0,0.0
chr19:56816785-56859204,0.0,0.0,0.01217566274995103,0.01217566274995103
chr19:56864309-63784327,0.0,0.0,0.0,0.0
chr20:8747-12478772,0.0,0.09475628226266053,-0.09830545376313907,0.1930617360257996
chr20:12495273-28266113,0.0,0.0,-0.01468382533880742,0.01468382533880742
chr20:29306447-40052114,0.0,0.0347130643852865,-0.08877152935502323,0.12348459374030973
chr20:40075620-62379059,0.05866221108140705,0.0,-0.06307391060534538,0.12173612168675244
chr21:9896630-10198129,0.05753525326751593,0.0,0.0,0.05753525326751593
chr21:13334960-13435755,0.0,-0.06450276489962828,0.025913681910718717,0.090416446810347
chr21:13461550-13635227,0.0,-0.003084071893656137,0.02252437071846502,0.025608442612121154
chr21:13660680-14258259,0.000730575156306451,0.0,0.0,0.000730575156306451
chr21:14294323-14314039,0.009106948462387703,-0.07037506592264449,0.0,0.07948201438503219
chr21:14334542-46914686,0.040190855149690126,-0.0072403780891594615,0.0,0.04743123323884959
chr22:134662-241255,0.0,0.0,0.0,0.0
chr22:246150-15013982,0.0,0.0,0.0,0.0
chr22:15270151-15403609,0.0,0.0,-0.006346640152540965,0.006346640152540965
chr22:15433500-22665928,0.0,-0.07233433683104443,0.0,0.07233433683104443
chr22:22672513-22714749,0.0,0.0,0.0,0.0
chr22:22725750-24228038,0.0,-0.04233731725665911,0.0,0.04233731725665911
chr22:24263116-37678070,0.0,-0.05671785037325734,0.0011003669104127558,0.0578182172836701
chr22:37683612-37705310,0.05269835010011476,-0.1222781307022423,0.0,0.17497648080235706
chr22:37717564-49509094,0.0,-0.14320833830943155,0.033793849266927155,0.17700218757635872
chr23:3229-45135,0.0,-0.1525261738823341,0.053061262163299316,0.20558743604563343
chr23:96116-214107,0.0,-0.09480196347369504,0.02802466884277381,0.12282663231646886
chr23:268930-343473,0.0,0.0,0.0,0.0
chr23:354639-385792,0.0,0.0,0.0,0.0
chr23:422315-524509,0.0,0.0,0.0,0.0
chr23:959048-1398694,0.0,0.0,0.0,0.0
chr23:1672003-1706462,-0.02102398069412156,0.030874202926213196,0.0,0.051898183620334756
chr23:2702388-2969155,0.0,-0.00826950562921366,0.0,0.00826950562921366
chr23:2979705-26516197,0.0,0.0,0.0,0.0
chr23:26537079-26627128,0.0,0.0,0.0,0.0
chr23:26666781-52769796,0.0,0.0,0.0,0.0
chr23:52775986-52832444,0.0,0.0,0.0,0.0
chr23:52844235-66511655,0.0,0.0,0.009313952437245067,0.009313952437245067
chr23:66527817-88259698,0.0,0.0,0.011055278295840128,0.011055278295840128
chr23:88434081-88986061,0.0,0.0,0.0,0.0
chr23:89001120-90763396,0.0,0.0,0.0,0.0
chr23:90837054-91203848,0.0,-0.013038777176434951,0.0,0.013038777176434951
chr23:91234699-91344716,0.017886914190145715,0.0,0.0,0.017886914190145715
chr23:91365063-92103804,0.0,0.0,0.0,0.0
chr23:92209094-152935130,0.0,-0.019619590860286147,0.0,0.019619590860286147
chr23:152994680-154492924,0.0,-0.017842684587169914,0.0256647488736997,0.04350743346086962
