,HER2+,HR+,Triple Neg,importance
chr14:19505698-22000194,0.0,0.0,0.0,0.0
chr14:22022060-73047267,0.0,0.03459258374669908,-0.23322941519026913,0.26782199893696823
chr14:73071404-73092018,0.2398289733348388,-0.053074814271715835,0.0,0.2929037876065546
chr14:73106558-105584008,0.12362836219117512,0.0,0.0,0.12362836219117512
chr14:105602756-105630089,0.0,0.0901275410880937,-0.2384352294774073,0.328562770565501
chr14:105654998-105839439,0.0,0.0,-0.009522888711831686,0.009522888711831686
chr14:105857193-105881279,0.0,-0.18569527281913129,0.0,0.18569527281913129
chr14:105907191-106349756,0.0659882493705705,0.0,0.0,0.0659882493705705
chr15:53166-592121,0.0,0.0,-0.1607576911500011,0.1607576911500011
chr15:739595-18454050,0.0,0.0,-0.05680133731057801,0.05680133731057801
chr15:18657388-18683110,0.0,0.0,-0.16603457855340056,0.16603457855340056
chr15:18722595-20060061,0.04259430109170107,0.0,-0.10581676359141107,0.14841106468311213
chr15:20307869-21982746,0.0,0.0,0.0,0.0
chr15:22038880-22138119,0.0,0.0,0.0,0.0
chr15:22163893-32511475,0.0,0.1693122522304903,-0.28991921682041655,0.45923146905090684
chr15:32523241-32594902,0.0,0.0,-0.09656906783746395,0.09656906783746395
chr15:32605086-100282819,0.0,0.0,0.0,0.0
chr16:28087-14817706,-0.010899049309870294,0.6583880265269518,-0.24924184125506701,0.9185289170918891
chr16:14956177-14988855,0.0,0.0,0.0,0.0
chr16:15039224-33875313,0.0,0.14996801605100663,0.0,0.14996801605100663
chr16:34095229-34976429,0.0,0.0,0.0,0.0
chr16:45058242-54336421,0.0,-0.08988754541441311,0.3480572833723481,0.4379448287867612
chr16:54354643-54379834,0.0,0.0,0.0,0.0
chr16:54390012-68679377,0.0,-0.05544210435813807,0.0,0.05544210435813807
chr16:68710277-68751390,0.0,-0.250560188641199,0.15397515216733743,0.4045353408085364
chr16:68838368-69397102,0.0,-0.3435368261621074,0.3997060865520964,0.7432429127142037
chr16:69417987-69744010,-0.029485292965043503,0.0,0.016620194720419687,0.04610548768546319
chr16:69763173-88690571,0.0,0.0,0.0,0.0
chr17:10999-390571,0.0,0.0,0.0,0.0
chr17:403833-446414,0.0,0.0,0.07664087787747913,0.07664087787747913
chr17:451258-461603,0.0,0.0,0.0,0.0
chr17:465054-974692,0.0,0.0,0.0,0.0
chr17:984101-1003742,0.0,0.0,0.008417022822273053,0.008417022822273053
chr17:1008443-1536140,0.0,0.0,0.0,0.0
chr17:1542118-1560766,-0.1775388085534987,0.0,0.04991046881781395,0.22744927737131265
chr17:1562322-1703117,0.0,0.0,0.0,0.0
chr17:1703729-1713758,-0.0757062532746693,0.0,0.0,0.0757062532746693
chr17:1718892-1845756,0.0,0.0,0.0,0.0
chr17:1859252-1859812,0.08938694437250337,-0.06285383864581018,0.0,0.15224078301831356
chr17:1860983-1881747,0.0,0.0,0.0,0.0
chr17:1890246-2286311,-0.0550149532552558,0.0,0.0,0.0550149532552558
chr17:2286862-2330659,0.0,0.002775624194820876,0.0,0.002775624194820876
chr17:2333732-2343255,0.0,0.0,0.0,0.0
chr17:2361350-18868037,-0.06220864330654437,0.0,0.20827218382280555,0.2704808271293499
chr17:19083766-20521986,-0.0014585239835016204,0.04111658130769806,0.0,0.042575105291199684
chr17:20569693-20596699,0.0,0.0,0.0,0.0
chr17:20618474-21442476,0.0,0.0,0.0,0.0
chr17:21627596-22142513,0.0,0.0,0.017449039973739956,0.017449039973739956
chr17:22315936-22324326,0.15414802309254239,0.0,0.0,0.15414802309254239
chr17:22399576-27351012,0.05634514830872597,0.0,0.0,0.05634514830872597
chr17:27364248-27450834,0.0,0.0,0.0,0.0
chr17:27463558-35067992,0.0,0.0,0.0,0.0
chr17:35076296-35282086,1.9093522502110685,-0.7808463000629096,-0.7301658680990541,3.4203644183730324
chr17:35286565-35427554,0.15478106570731404,0.0,-0.05305556692022656,0.2078366326275406
chr17:35444422-40926154,-0.21414450676648097,0.042138585349441225,0.0,0.2562830921159222
chr17:41011530-41494331,-0.5944402011761658,0.20129710415877744,0.0,0.7957373053349432
chr17:41527705-41706870,0.0,0.0,0.0,0.0
chr17:41983407-42049540,-0.05981454524477608,0.0,0.0,0.05981454524477608
chr17:42161364-42873571,-0.4340268953438271,0.05348023025820083,0.0,0.4875071256020279
chr17:42975134-43019545,0.0,0.0,0.0,0.0
chr17:43036086-60196060,0.0,0.0,0.0,0.0
chr17:60204302-60347930,0.0,0.0,0.0,0.0
chr17:60360566-77432294,0.0,-0.02160285476952,0.0,0.02160285476952
chr17:77442683-77503685,-0.10285664302170258,0.5526942626914585,-0.05235523797297287,0.707906143686134
chr17:77535412-78653545,0.0,-0.16923419267592765,0.23082299285533484,0.40005718553126246
chr18:4316-76110964,0.0,0.4888310072595245,-0.1027341661606737,0.5915651734201982
chr19:8246-232080,0.0,-0.1168588388058959,0.0,0.1168588388058959
chr19:232836-236846,0.02596589558116538,-0.014409784673891798,0.0,0.04037568025505718
chr19:239700-3342864,0.0,-0.054981857122117804,0.0,0.054981857122117804
chr19:3363749-20383210,0.0,-0.09418206512468626,0.0,0.09418206512468626
chr19:20422576-20493401,0.0,0.0,0.0,0.0
chr19:20552279-24157855,0.0,0.0,0.0,0.0
chr19:32545047-34430432,0.0,0.0,0.0,0.0
chr19:34467144-56795493,0.0,0.0,0.0,0.0
chr19:56816785-56859204,0.0,0.0,0.0,0.0
chr19:56864309-63784327,0.0,0.04165448803545007,0.0,0.04165448803545007
chr20:8747-12478772,0.0,0.0,0.0,0.0
chr20:12495273-28266113,0.0,0.0,0.0,0.0
chr20:29306447-40052114,0.0,0.13412852307819362,-0.0938574605622553,0.22798598364044892
chr20:40075620-62379059,0.0,0.0,0.0,0.0
chr21:9896630-10198129,0.217156818495113,-0.011062127645668928,0.0,0.22821894614078195
chr21:13334960-13435755,0.0,-0.12226070726175464,0.0,0.12226070726175464
chr21:13461550-13635227,0.0,-0.0722392125857901,0.0,0.0722392125857901
chr21:13660680-14258259,0.0,0.0,0.0,0.0
chr21:14294323-14314039,0.03277981284846792,0.0,0.0,0.03277981284846792
chr21:14334542-46914686,0.0,0.0,0.0,0.0
chr22:134662-241255,0.0,0.0,0.0,0.0
chr22:246150-15013982,0.0,-0.13156443223912828,0.0,0.13156443223912828
chr22:15270151-15403609,0.0,0.0,0.0,0.0
chr22:15433500-22665928,0.0,-0.07821176543307705,0.0,0.07821176543307705
chr22:22672513-22714749,0.0,0.0,0.0,0.0
chr22:22725750-24228038,0.0,-0.2067386188466396,0.09169881128475404,0.2984374301313937
chr22:24263116-37678070,0.0,-0.051343464611113734,0.0,0.051343464611113734
chr22:37683612-37705310,0.08217039743954922,-0.6614397155903965,0.18100824250298744,0.9246183555329331
chr22:37717564-49509094,0.0,-0.0254210708998474,0.0,0.0254210708998474
chr23:3229-45135,0.0,-0.3145877966749276,0.1163204501441345,0.4309082468190621
chr23:96116-214107,0.0,0.0,0.0,0.0
chr23:268930-343473,0.0,0.0,0.0,0.0
chr23:354639-385792,0.0,0.0,0.0,0.0
chr23:422315-524509,0.0,0.0,0.0,0.0
chr23:959048-1398694,0.0,0.0,0.0,0.0
chr23:1672003-1706462,-0.3468848591380336,0.14513507872012552,0.0,0.4920199378581591
chr23:2702388-2969155,0.0,0.0,0.0,0.0
chr23:2979705-26516197,0.0,0.0,0.0,0.0
chr23:26537079-26627128,0.012758576128972018,0.0,0.0,0.012758576128972018
chr23:26666781-52769796,0.0,0.0,0.0,0.0
chr23:52775986-52832444,0.0,0.0,0.0,0.0
chr23:52844235-66511655,0.0,0.0,0.0,0.0
chr23:66527817-88259698,0.0,0.0,0.0,0.0
chr23:88434081-88986061,0.0,0.0,0.0,0.0
chr23:89001120-90763396,0.04435757406481617,0.0,0.0,0.04435757406481617
chr23:90837054-91203848,0.0,0.0,0.0,0.0
chr23:91234699-91344716,0.05688206551352438,0.0,-0.15161853398739075,0.20850059950091512
chr23:91365063-92103804,0.0,0.0,0.0,0.0
chr23:92209094-152935130,0.08368021773913999,0.0,0.0,0.08368021773913999
chr23:152994680-154492924,0.0,0.0,0.0,0.0
