feature,importance
chr5:763494-878290,0.04980271500116466
chr17:1703729-1713758,0.048908187146933416
chr7:143526118-158617983,0.04883261418345211
chr21:14334542-46914686,0.04743123323884959
chr1:1676445-1703748,0.046542945846036056
chr6:5839-154410,0.044672074668488666
chr6:1436117-1512043,0.044108844714682606
chr1:72661597-109968401,0.043962495767935636
chr23:152994680-154492924,0.04350743346086962
chr11:182372-5733442,0.0427579655140189
chr22:22725750-24228038,0.04233731725665911
chr8:63810-90816,0.03980482613288316
chr6:32634044-32728487,0.03918690181586
chr8:16373516-28182114,0.0379936449799419
chr16:54354643-54379834,0.03548497873735518
chr3:586636-75535753,0.032860358706903174
chr2:130458581-131785093,0.032701427838674677
chr19:232836-236846,0.031867753757631206
chr4:69215734-69311985,0.03156860241032611
chr3:75845446-90391698,0.030575916537135935
chr17:1718892-1845756,0.029505379879425867
chr14:105907191-106349756,0.027990158764340002
chr19:20552279-24157855,0.027685184112592406
chr4:74730754-93211181,0.02766235872759144
chr21:13461550-13635227,0.025608442612121154
chr4:190887518-191165971,0.023926365123258672
chr4:93240865-190844427,0.023880717478569558
chr5:75149-745859,0.022823841766452593
chr16:69763173-88690571,0.022062367349741468
chr19:32545047-34430432,0.0215378783589445
chr9:42913008-110081531,0.02151939790176682
chr1:120761983-120923696,0.02111193047163338
chr17:984101-1003742,0.020812538937043348
chr17:22399576-27351012,0.020800643088914047
chr13:18194527-18354969,0.0202960108621951
chr23:92209094-152935130,0.019619590860286147
chr2:131945577-132196569,0.018987072641028172
chr23:91234699-91344716,0.017886914190145715
chr17:21627596-22142513,0.01787440888308018
chr7:141989305-143302267,0.017108535328568684
chr17:43036086-60196060,0.016655712340194792
chr15:22038880-22138119,0.0164825010093606
chr8:166452-6907624,0.015325835176975796
chr1:245054641-245121447,0.015241129746503946
chr20:12495273-28266113,0.01468382533880742
chr2:130427665-130453073,0.014512068414611817
chr23:90837054-91203848,0.013038777176434951
chr14:19505698-22000194,0.012494543894429508
chr19:56816785-56859204,0.01217566274995103
chr2:91057159-91321476,0.011762831245115568
chr17:1562322-1703117,0.011661612848663943
chr23:66527817-88259698,0.011055278295840128
chr3:163997236-164023510,0.01105166274524705
chr6:655129-1435871,0.010074905891292224
chr1:109987805-120232261,0.009899942322598396
chr3:75546791-75799957,0.009351818806413214
chr23:52844235-66511655,0.009313952437245067
chr14:73106558-105584008,0.00909545484064008
chr4:52530029-69042487,0.0089518539341098
chr16:69417987-69744010,0.00894579516037618
chr23:2702388-2969155,0.00826950562921366
chr11:55200744-55207305,0.0077162860295504525
chr17:41527705-41706870,0.00770771144321538
chr3:164038925-164101784,0.007513836228881302
chr11:51244499-55118214,0.007459136245694933
chr12:11404653-11430887,0.006863665325988425
chr17:1008443-1536140,0.006445400226764224
chr17:465054-974692,0.006445400226764224
chr22:15270151-15403609,0.006346640152540965
chr4:5224-49422736,0.006309030489118585
chr3:127015333-163987465,0.005800165394071801
chr17:1859252-1859812,0.005659073185073116
chr19:3363749-20383210,0.0053430572047289
chr12:9528590-9585156,0.003916315661679205
chr1:3166706-16531740,0.003181303149970667
chr17:2333732-2343255,0.003167266067409938
chr3:39066-478718,0.0029630906563681025
chr17:20618474-21442476,0.0028600837051300583
chr21:13660680-14258259,0.000730575156306451
chr2:131792734-131931782,0.0006335962955243883
chr17:27364248-27450834,0.0005641648053676876
chr1:2611444-2645074,0.0
chr1:2903052-3112977,0.0
chr1:2672694-2856899,0.0
chr1:3125822-3137481,0.0
chr1:2870100-2901629,0.0
chr1:2664285-2665530,0.0
chr1:149604744-158365270,0.0
chr1:158378189-186274119,0.0
chr1:146661770-149362629,0.0
chr1:141474904-145716245,0.0
chr1:149579637-149598429,0.0
chr1:149403519-149573806,0.0
chr1:37599215-72473289,0.0
chr1:22674759-25318800,0.0
chr1:25354765-34166798,0.0
chr1:34172947-37578554,0.0
chr19:56864309-63784327,0.0
chr19:34467144-56795493,0.0
chr1:193556792-199054142,0.0
chr1:199135441-244676774,0.0
chr1:193480150-193527058,0.0
chr1:186293872-193443252,0.0
chr12:36160215-36244407,0.0
chr13:5179-123882,0.0
chr14:19268776-19490630,0.0
chr14:18149473-19216369,0.0
chr13:56770498-114123862,0.0
chr13:18402053-56673183,0.0
chr23:422315-524509,0.0
chr23:959048-1398694,0.0
chr22:22672513-22714749,0.0
chr22:134662-241255,0.0
chr11:70562838-89296560,0.0
chr11:70519863-70552702,0.0
chr11:68972488-70505018,0.0
chr12:412868-427816,0.0
chr12:435020-9432943,0.0
chr12:9633884-10453531,0.0
chr12:10464018-10484956,0.0
chr12:33854-397918,0.0
chr12:10497371-11375835,0.0
chr12:11466807-34647417,0.0
chr11:56304321-58626432,0.0
chr11:58634869-68684682,0.0
chr11:68740184-68943548,0.0
chr23:268930-343473,0.0
chr23:354639-385792,0.0
chr22:246150-15013982,0.0
chr6:32605300-32629848,0.0
chr6:32586131-32600962,0.0
chr5:32209048-45938397,0.0
chr5:21979223-32203336,0.0
chr4:191191940-191311992,0.0
chr5:916822-21966989,0.0
chr4:70334625-74719357,0.0
chr4:69789443-70305861,0.0
chr11:5742476-5762182,0.0
chr11:55225136-56294614,0.0
chr11:55124730-55194990,0.0
chr11:7803570-50337734,0.0
chr11:7762277-7797993,0.0
chr10:38596435-42057554,0.0
chr10:42150759-46371243,0.0
chr10:46396163-135395562,0.0
chr8:39356595-39505256,0.0
chr8:12511855-16315130,0.0
chr8:7040596-8132139,0.0
chr10:115544-38563575,0.0
chr9:110086022-110108926,0.0
chr9:153131-40520747,0.0
chr8:47575650-146264846,0.0
chr8:39535655-43515874,0.0
chr14:73071404-73092018,0.0
chr14:105857193-105881279,0.0
chr16:34095229-34976429,0.0
chr17:451258-461603,0.0
chr1:244693374-245014643,0.0
chr15:32605086-100282819,0.0
chr7:61474815-141189966,0.0
chr7:140213-38060725,0.0
chr3:515536-574415,0.0
chr2:132210961-132323628,0.0
chr2:132327604-132947789,0.0
chr2:231862922-242784096,0.0
chr2:143031-8963807,0.0
chr2:712-125634,0.0
chr2:8972669-89953713,0.0
chr2:91494116-130410215,0.0
chr1:245134410-245433846,0.0
chr7:141555761-141947816,0.0
chr7:141259727-141549648,0.0
chr7:141214728-141245219,0.0
chr7:38065862-61275990,0.0
chr17:19083766-20521986,0.0
chr17:1860983-1881747,0.0
chr17:2286862-2330659,0.0
chr17:60204302-60347930,0.0
chr17:42975134-43019545,0.0
chr17:20569693-20596699,0.0
chr17:27463558-35067992,0.0
chr23:2979705-26516197,0.0
chr23:26537079-26627128,0.0
chr19:239700-3342864,0.0
chr17:60360566-77432294,0.0
chr23:52775986-52832444,0.0
chr23:26666781-52769796,0.0
chr23:88434081-88986061,0.0
chr23:89001120-90763396,0.0
chr1:1738295-2580342,0.0
chr23:91365063-92103804,0.0
chr1:471671-1590570,0.0
chr1:2927-372295,0.0
