feature,importance
chr8:35694285-39333915,0.1317606009613776
chr8:166452-6907624,0.13134197083058657
chr3:39066-478718,0.12866183505682002
chr21:14294323-14314039,0.12228508795196692
chr11:5742476-5762182,0.12126790626716696
chr22:246150-15013982,0.11855758210786538
chr22:37717564-49509094,0.11851545612673663
chr15:53166-592121,0.10445624734390643
chr9:110114139-138397892,0.10213107412302803
chr8:63810-90816,0.10078086820015283
chr21:13334960-13435755,0.10001697857298733
chr19:32545047-34430432,0.09964702527017763
chr6:1535319-30010234,0.09924178997675133
chr17:41983407-42049540,0.09791486601582854
chr1:22674759-25318800,0.09606171427164947
chr23:90837054-91203848,0.09583748475492528
chr1:193480150-193527058,0.0953536877308715
chr3:196947293-199383479,0.09378127519919054
chr17:465054-974692,0.0818558439616502
chr17:1562322-1703117,0.0818558439616502
chr17:1008443-1536140,0.0818558439616502
chr11:55124730-55194990,0.07903455680989487
chr11:55200744-55207305,0.07767784741791042
chr8:28208003-35676140,0.07658041835291993
chr22:24263116-37678070,0.07642515376589583
chr15:739595-18454050,0.07566448930223318
chr14:105857193-105881279,0.07447220824185148
chr20:40075620-62379059,0.074103837707914
chr12:412868-427816,0.07220864968102067
chr7:141965869-141978333,0.07001661578136731
chr18:4316-76110964,0.06858186049845377
chr17:1859252-1859812,0.06683020152025204
chr23:91234699-91344716,0.06598466317992371
chr1:3149648-3157982,0.059242004677377114
chr20:12495273-28266113,0.05690248279281009
chr3:164112881-193467200,0.05489247760300065
chr14:22022060-73047267,0.04791655358774579
chr3:164038925-164101784,0.04706949878857137
chr5:69274433-96603723,0.046244800275546956
chr1:3166706-16531740,0.0457396479861731
chr21:9896630-10198129,0.0450989008425971
chr2:132210961-132323628,0.04444652053241229
chr1:120313797-120737345,0.04391919841712119
chr6:30021894-32519935,0.04283278205464981
chr3:75546791-75799957,0.041495108025785106
chr6:5839-154410,0.040059443245729895
chr23:152994680-154492924,0.03894276873785022
chr3:163997236-164023510,0.03880207372958404
chr23:89001120-90763396,0.03785722341626906
chr17:19083766-20521986,0.03727472097946872
chr1:120761983-120923696,0.03723285638677358
chr17:1890246-2286311,0.03712370417984242
chr23:52844235-66511655,0.034252871909911525
chr23:92209094-152935130,0.03002323689424683
chr10:46396163-135395562,0.0290794431231371
chr15:32605086-100282819,0.028533285078279194
chr14:73071404-73092018,0.026670335672217646
chr19:3363749-20383210,0.026180945436501773
chr17:403833-446414,0.02344854317988213
chr2:130427665-130453073,0.02023391842903865
chr9:153131-40520747,0.017012147218017196
chr14:73106558-105584008,0.01637094758405566
chr14:105654998-105839439,0.014552581316611675
chr17:22399576-27351012,0.013293163921250286
chr17:1718892-1845756,0.012593950471906165
chr1:141474904-145716245,0.011519970378149905
chr15:18722595-20060061,0.011420306061698053
chr19:34467144-56795493,0.010123104994399513
chr4:190887518-191165971,0.009489150085154552
chr17:10999-390571,0.009076974245634374
chr3:95043863-126884366,0.007718767604590627
chr12:33854-397918,0.0025185817408981273
chr6:32605300-32629848,0.0004669954343383286
chr11:5777496-7757329,0.00029156139758166434
chr23:354639-385792,0.0
chr23:422315-524509,0.0
chr23:96116-214107,0.0
chr19:56864309-63784327,0.0
chr17:43036086-60196060,0.0
chr17:60360566-77432294,0.0
chr17:60204302-60347930,0.0
chr23:268930-343473,0.0
chr1:2672694-2856899,0.0
chr1:2611444-2645074,0.0
chr1:2903052-3112977,0.0
chr1:25354765-34166798,0.0
chr1:3125822-3137481,0.0
chr21:13660680-14258259,0.0
chr21:13461550-13635227,0.0
chr19:239700-3342864,0.0
chr19:20422576-20493401,0.0
chr19:20552279-24157855,0.0
chr1:2664285-2665530,0.0
chr6:655129-1435871,0.0
chr6:204528-634345,0.0
chr7:61474815-141189966,0.0
chr7:38065862-61275990,0.0
chr7:140213-38060725,0.0
chr1:1738295-2580342,0.0
chr1:149403519-149573806,0.0
chr1:146661770-149362629,0.0
chr2:143031-8963807,0.0
chr2:712-125634,0.0
chr1:245134410-245433846,0.0
chr1:245054641-245121447,0.0
chr1:199135441-244676774,0.0
chr1:193556792-199054142,0.0
chr2:131945577-132196569,0.0
chr2:131792734-131931782,0.0
chr2:130458581-131785093,0.0
chr2:91494116-130410215,0.0
chr2:91057159-91321476,0.0
chr2:8972669-89953713,0.0
chr22:22672513-22714749,0.0
chr22:22725750-24228038,0.0
chr22:134662-241255,0.0
chr21:14334542-46914686,0.0
chr11:182372-5733442,0.0
chr2:132327604-132947789,0.0
chr2:231862922-242784096,0.0
chr2:132974227-231853847,0.0
chr12:435020-9432943,0.0
chr12:9633884-10453531,0.0
chr12:10464018-10484956,0.0
chr6:32586131-32600962,0.0
chr6:32634044-32728487,0.0
chr7:143526118-158617983,0.0
chr7:141989305-143302267,0.0
chr7:141555761-141947816,0.0
chr7:141214728-141245219,0.0
chr7:141259727-141549648,0.0
chr8:39356595-39505256,0.0
chr8:12511855-16315130,0.0
chr3:515536-574415,0.0
chr9:42913008-110081531,0.0
chr8:47575650-146264846,0.0
chr15:22038880-22138119,0.0
chr9:110086022-110108926,0.0
chr11:51244499-55118214,0.0
chr11:7803570-50337734,0.0
chr11:7762277-7797993,0.0
chr13:56770498-114123862,0.0
chr13:18402053-56673183,0.0
chr14:105907191-106349756,0.0
chr10:38596435-42057554,0.0
chr3:75845446-90391698,0.0
chr8:7040596-8132139,0.0
chr8:8148437-12448374,0.0
chr6:1436117-1512043,0.0
chr11:55225136-56294614,0.0
chr11:56304321-58626432,0.0
chr11:68740184-68943548,0.0
chr11:58634869-68684682,0.0
chr11:68972488-70505018,0.0
chr11:70519863-70552702,0.0
chr10:42150759-46371243,0.0
chr11:70562838-89296560,0.0
chr17:22315936-22324326,0.0
chr17:21627596-22142513,0.0
chr17:20618474-21442476,0.0
chr17:20569693-20596699,0.0
chr12:36160215-36244407,0.0
chr13:5179-123882,0.0
chr12:11404653-11430887,0.0
chr12:11466807-34647417,0.0
chr14:18149473-19216369,0.0
chr14:19268776-19490630,0.0
chr12:10497371-11375835,0.0
chr14:19505698-22000194,0.0
chr17:2333732-2343255,0.0
chr17:2286862-2330659,0.0
chr17:1703729-1713758,0.0
chr17:1860983-1881747,0.0
chr17:41527705-41706870,0.0
chr19:232836-236846,0.0
chr17:42975134-43019545,0.0
chr4:191191940-191311992,0.0
chr5:21979223-32203336,0.0
chr5:32209048-45938397,0.0
chr5:75149-745859,0.0
chr5:916822-21966989,0.0
chr4:5224-49422736,0.0
chr5:49619946-68850823,0.0
chr17:2361350-18868037,0.0
chr17:451258-461603,0.0
chr17:77535412-78653545,0.0
chr19:8246-232080,0.0
chr17:27463558-35067992,0.0
chr17:27364248-27450834,0.0
chr4:74730754-93211181,0.0
chr4:93240865-190844427,0.0
chr4:69789443-70305861,0.0
chr4:70334625-74719357,0.0
chr4:69215734-69311985,0.0
chr4:52530029-69042487,0.0
chr16:34095229-34976429,0.0
chr3:127015333-163987465,0.0
chr23:66527817-88259698,0.0
chr16:69763173-88690571,0.0
chr23:88434081-88986061,0.0
chr23:91365063-92103804,0.0
chr1:34172947-37578554,0.0
chr16:54354643-54379834,0.0
chr17:984101-1003742,0.0
chr17:1542118-1560766,0.0
chr23:2979705-26516197,0.0
chr23:2702388-2969155,0.0
chr23:959048-1398694,0.0
chr23:26537079-26627128,0.0
chr1:149604744-158365270,0.0
chr1:158378189-186274119,0.0
chr23:26666781-52769796,0.0
chr23:52775986-52832444,0.0
chr1:1676445-1703748,0.0
chr1:186293872-193443252,0.0
chr1:37599215-72473289,0.0
chr1:471671-1590570,0.0
chr1:109987805-120232261,0.0
chr1:72661597-109968401,0.0
chr1:2927-372295,0.0
chr1:145820605-146634734,0.0
