feature,importance
chr4:190887518-191165971,0.1779517954233085
chr17:43036086-60196060,0.17560702905613812
chr17:2286862-2330659,0.172482391190589
chr22:246150-15013982,0.17063851575760233
chr16:34095229-34976429,0.17013838756862082
chr3:193476462-196656506,0.16991861328374813
chr12:11404653-11430887,0.16589492776322703
chr8:39535655-43515874,0.16516796145544088
chr22:15433500-22665928,0.16414292232506833
chr17:1542118-1560766,0.16252747998472605
chr3:95043863-126884366,0.1616509168549832
chr3:127015333-163987465,0.159788249618911
chr23:959048-1398694,0.1595750912249774
chr16:54390012-68679377,0.15862400767177254
chr6:1436117-1512043,0.15746088346371712
chr7:141965869-141978333,0.15031534712213498
chr11:7803570-50337734,0.14824761710221962
chr17:2361350-18868037,0.14381629622706918
chr3:164038925-164101784,0.14147387392276217
chr1:1676445-1703748,0.14118235085992406
chr1:109987805-120232261,0.14109888405677015
chr19:239700-3342864,0.1357788002891535
chr1:120313797-120737345,0.13474871364793328
chr10:38596435-42057554,0.1344052570067567
chr16:69417987-69744010,0.133372100790174
chr23:26537079-26627128,0.13026069277955726
chr8:16373516-28182114,0.12889781142857176
chr3:586636-75535753,0.1251782668650654
chr23:268930-343473,0.11755773109534588
chr5:21979223-32203336,0.11563399177467827
chr1:149579637-149598429,0.1137861598085825
chr7:141214728-141245219,0.11255825011256969
chr23:2979705-26516197,0.11234625896412274
chr11:5777496-7757329,0.11172491481544951
chr4:69789443-70305861,0.10949908733936063
chr1:2870100-2901629,0.10840266799878724
chr22:15270151-15403609,0.10796764830930153
chr1:141474904-145716245,0.10772594325112413
chr2:132327604-132947789,0.10728641230002663
chr9:110114139-138397892,0.10390143732182643
chr10:42150759-46371243,0.10300199242214877
chr12:412868-427816,0.10231520329435725
chr23:91365063-92103804,0.09913118170046743
chr6:32634044-32728487,0.09796415886321541
chr21:14294323-14314039,0.09684001267701628
chr22:37717564-49509094,0.09681609287390276
chr15:20307869-21982746,0.09613942193331192
chr1:149604744-158365270,0.09581949968295075
chr14:19268776-19490630,0.09560724824381447
chr7:143526118-158617983,0.09517796208010935
chr14:18149473-19216369,0.08988222685100722
chr10:46396163-135395562,0.0891412412754494
chr17:1703729-1713758,0.08856419185691877
chr8:35694285-39333915,0.08845501982293519
chr2:130458581-131785093,0.08775901859887891
chr15:22038880-22138119,0.08622442560164048
chr1:149403519-149573806,0.08499657883532155
chr1:145820605-146634734,0.08225193706031937
chr12:33854-397918,0.08213236029405963
chr11:51244499-55118214,0.08191302866774385
chr23:90837054-91203848,0.08181738447473326
chr21:14334542-46914686,0.08102599273949733
chr19:56816785-56859204,0.08029758957249898
chr1:72489681-72620747,0.07914558202908491
chr17:984101-1003742,0.07895634149516287
chr23:96116-214107,0.0786240852763154
chr14:105654998-105839439,0.07814352908051289
chr13:56770498-114123862,0.07052066999571562
chr3:164112881-193467200,0.07014270616686402
chr17:22315936-22324326,0.06897129753394862
chr16:69763173-88690571,0.05871624193495095
chr11:58634869-68684682,0.05853738530105705
chr12:435020-9432943,0.05164402518244025
chr2:91494116-130410215,0.04962000143799763
chr21:13334960-13435755,0.044429841797898564
chr19:32545047-34430432,0.04204774711192011
chr1:22674759-25318800,0.041960884616919186
chr12:9528590-9585156,0.04128210715738656
chr11:56304321-58626432,0.04128007604620443
chr17:41527705-41706870,0.04066807896131716
chr17:22399576-27351012,0.03996606868024783
chr11:68972488-70505018,0.03893882242581581
chr8:8148437-12448374,0.03828224977835965
chr19:34467144-56795493,0.037266079219913685
chr1:3125822-3137481,0.03713874163179064
chr8:7040596-8132139,0.036619388671135754
chr17:465054-974692,0.03613920847800727
chr17:1008443-1536140,0.03613920847800727
chr14:105857193-105881279,0.03279434324144164
chr4:93240865-190844427,0.032356548571574
chr16:54354643-54379834,0.031092271683196154
chr23:354639-385792,0.029064113913230993
chr20:12495273-28266113,0.028782733090147446
chr2:132974227-231853847,0.02824608390620901
chr17:21627596-22142513,0.026403404601619378
chr8:12511855-16315130,0.023503062308829037
chr23:88434081-88986061,0.019903861922608103
chr12:10464018-10484956,0.019705733915211122
chr6:204528-634345,0.018834316897499783
chr2:8972669-89953713,0.017945584315284806
chr11:182372-5733442,0.015348773907605789
chr23:2702388-2969155,0.014511171323887214
chr17:1562322-1703117,0.013403402422790704
chr23:52775986-52832444,0.013392885324583194
chr4:5224-49422736,0.013070353021447908
chr5:49619946-68850823,0.012481026638468045
chr22:24263116-37678070,0.010467697488196787
chr14:73106558-105584008,0.008561202720673029
chr17:19083766-20521986,0.007516726245651582
chr1:120761983-120923696,0.005648711624828079
chr23:89001120-90763396,0.005346850866264605
chr17:20618474-21442476,0.004932882209575951
chr11:55200744-55207305,0.003393534305715492
chr11:55225136-56294614,0.0029771791425161143
chr5:75149-745859,0.0028264222775700202
chr17:60204302-60347930,0.0019114758943141734
chr1:2672694-2856899,0.0
chr1:37599215-72473289,0.0
chr1:34172947-37578554,0.0
chr1:25354765-34166798,0.0
chr1:72661597-109968401,0.0
chr12:9633884-10453531,0.0
chr11:68740184-68943548,0.0
chr1:2664285-2665530,0.0
chr22:22672513-22714749,0.0
chr22:134662-241255,0.0
chr23:422315-524509,0.0
chr11:70519863-70552702,0.0
chr17:451258-461603,0.0
chr17:10999-390571,0.0
chr15:32605086-100282819,0.0
chr9:153131-40520747,0.0
chr9:110086022-110108926,0.0
chr9:42913008-110081531,0.0
chr11:7762277-7797993,0.0
chr11:55124730-55194990,0.0
chr14:19505698-22000194,0.0
chr13:18402053-56673183,0.0
chr13:18194527-18354969,0.0
chr12:36160215-36244407,0.0
chr12:10497371-11375835,0.0
chr12:11466807-34647417,0.0
chr14:105907191-106349756,0.0
chr8:47575650-146264846,0.0
chr21:13660680-14258259,0.0
chr21:13461550-13635227,0.0
chr1:245054641-245121447,0.0
chr19:56864309-63784327,0.0
chr1:158378189-186274119,0.0
chr1:186293872-193443252,0.0
chr1:193556792-199054142,0.0
chr1:199135441-244676774,0.0
chr1:146661770-149362629,0.0
chr5:32209048-45938397,0.0
chr6:655129-1435871,0.0
chr4:74730754-93211181,0.0
chr5:916822-21966989,0.0
chr17:1890246-2286311,0.0
chr17:1860983-1881747,0.0
chr17:1718892-1845756,0.0
chr3:39066-478718,0.0
chr2:231862922-242784096,0.0
chr2:131792734-131931782,0.0
chr2:130427665-130453073,0.0
chr2:143031-8963807,0.0
chr7:141989305-143302267,0.0
chr1:245134410-245433846,0.0
chr2:712-125634,0.0
chr7:141259727-141549648,0.0
chr7:61474815-141189966,0.0
chr7:38065862-61275990,0.0
chr7:141555761-141947816,0.0
chr7:140213-38060725,0.0
chr4:191191940-191311992,0.0
chr17:2333732-2343255,0.0
chr4:52530029-69042487,0.0
chr17:27463558-35067992,0.0
chr17:27364248-27450834,0.0
chr17:20569693-20596699,0.0
chr3:515536-574415,0.0
chr3:196947293-199383479,0.0
chr3:75845446-90391698,0.0
chr19:20552279-24157855,0.0
chr17:42975134-43019545,0.0
chr23:52844235-66511655,0.0
chr23:26666781-52769796,0.0
chr17:60360566-77432294,0.0
chr23:66527817-88259698,0.0
chr1:2611444-2645074,0.0
chr1:1738295-2580342,0.0
chr1:471671-1590570,0.0
chr1:2927-372295,0.0
