,HER2+,HR+,Triple Neg,importance
chr3:127015333-163987465,0.0,0.0,0.0,0.0
chr3:163997236-164023510,0.0,0.0,0.0,0.0
chr3:164038925-164101784,0.0,0.0,0.0,0.0
chr3:164112881-193467200,0.0,0.0,0.06970920718072869,0.06970920718072869
chr3:193476462-196656506,-0.011235028189735255,0.0,0.021377491861272482,0.03261252005100774
chr3:196908262-196937230,-0.020938815257306117,0.0,0.11267250379302834,0.13361131905033446
chr3:196947293-199383479,0.0,0.0,0.0,0.0
chr4:5224-49422736,0.0,0.0,0.0,0.0
chr4:52530029-69042487,0.0,0.0,0.0,0.0
chr4:69215734-69311985,0.0,0.0,0.0,0.0
chr4:69789443-70305861,0.0,0.0,0.0,0.0
chr4:70334625-74719357,0.0,0.0,0.0,0.0
chr4:74730754-93211181,0.0,0.0,0.0,0.0
chr4:93240865-190844427,0.0,0.0,0.0,0.0
chr4:190887518-191165971,0.0,0.0,-0.0293423762803211,0.0293423762803211
chr4:191191940-191311992,0.0,0.0,0.0,0.0
chr5:75149-745859,0.0,0.0,0.0,0.0
chr5:763494-878290,0.03815386237672928,0.0,0.0,0.03815386237672928
chr5:916822-21966989,0.0,0.0,0.0,0.0
chr5:21979223-32203336,0.0,0.0,0.0,0.0
chr5:32209048-45938397,0.0,0.0,0.0,0.0
chr5:49619946-68850823,0.0,0.0,0.0,0.0
chr5:69274433-96603723,0.0,0.14410947526583182,0.0,0.14410947526583182
chr5:96637773-180644810,0.0,0.10697577766890444,-0.059425430612053756,0.1664012082809582
chr6:5839-154410,0.0,0.0,0.0,0.0
chr6:204528-634345,0.0,0.0,0.0,0.0
chr6:655129-1435871,0.0,0.0,0.0,0.0
chr6:1436117-1512043,0.0,0.0,0.0,0.0
chr6:1535319-30010234,0.0,-0.06185129597856636,0.0,0.06185129597856636
chr6:30021894-32519935,0.0,0.0,0.06723171933413385,0.06723171933413385
chr6:32586131-32600962,0.0,0.0,0.0,0.0
chr6:32605300-32629848,0.0,0.0,0.0,0.0
chr6:32634044-32728487,0.0,0.0,0.0,0.0
chr6:32732764-32738443,0.0,-0.06665739465517846,0.1432304024899854,0.20988779714516387
chr6:32766023-91964331,0.0,-0.15452988884831126,0.008983502673038756,0.16351339152135003
chr6:92035339-170943103,0.0013088806793726641,-0.14248296070004143,0.0,0.1437918413794141
chr7:140213-38060725,0.0,0.0,0.0,0.0
chr7:38065862-61275990,0.0,0.0,0.0,0.0
chr7:61474815-141189966,0.0,0.0,0.0,0.0
chr7:141214728-141245219,0.0,0.0,0.0,0.0
chr7:141259727-141549648,0.0,0.0,0.0,0.0
chr7:141555761-141947816,0.0,0.0,0.0,0.0
chr7:141965869-141978333,0.0,0.0,0.0,0.0
chr7:141989305-143302267,0.0,0.0,0.0,0.0
chr7:143321677-143391065,0.0,0.0,0.0,0.0
chr7:143526118-158617983,0.0,0.0,0.0,0.0
chr8:63810-90816,-0.013819834634863255,0.0,0.0,0.013819834634863255
chr8:166452-6907624,-0.06460413076462045,0.0,0.007181720561356797,0.07178585132597724
chr8:7040596-8132139,0.0,0.0,0.0,0.0
chr8:8148437-12448374,0.0,0.0,0.0,0.0
chr8:12511855-16315130,0.0,0.0,0.0,0.0
chr8:16373516-28182114,-0.0077725858243077334,0.0,0.0,0.0077725858243077334
chr8:28208003-35676140,0.0,0.011851292377610591,0.0,0.011851292377610591
chr8:35694285-39333915,0.0,0.0179984512428229,0.0,0.0179984512428229
chr8:39356595-39505256,0.0,0.0,0.0,0.0
chr8:39535655-43515874,-0.003716839996951999,0.004474151043413959,0.0,0.008190991040365959
chr8:47575650-146264846,0.0,0.0,0.0,0.0
chr9:153131-40520747,0.0,0.0,0.0,0.0
chr9:42913008-110081531,0.0,0.0,0.0,0.0
chr9:110086022-110108926,0.0,0.0,0.0,0.0
chr9:110114139-138397892,0.0,0.0,0.0,0.0
chr10:115544-38563575,0.0,0.0,0.0,0.0
chr10:38596435-42057554,0.0,0.0,0.0,0.0
chr10:42150759-46371243,0.0,0.0,0.0,0.0
chr10:46396163-135395562,0.0,0.0,0.0,0.0
chr11:182372-5733442,0.0,0.0,0.0,0.0
chr11:5742476-5762182,0.0,0.0,0.0,0.0
chr11:5777496-7757329,0.0,0.0,0.0,0.0
chr11:7762277-7797993,0.0,0.0,0.0,0.0
chr11:7803570-50337734,0.0,0.0,0.0,0.0
chr11:51244499-55118214,0.0,0.0,0.0,0.0
chr11:55124730-55194990,0.0,0.0,0.0,0.0
chr11:55200744-55207305,0.0,0.0,0.0,0.0
chr11:55225136-56294614,0.0,0.0,0.0,0.0
chr11:56304321-58626432,0.0,0.0,0.0,0.0
chr11:58634869-68684682,0.0,0.0,0.0,0.0
chr11:68740184-68943548,0.0,0.0,0.0,0.0
chr11:68972488-70505018,0.0,0.0,0.0,0.0
chr11:70519863-70552702,0.0,0.0,0.0,0.0
chr11:70562838-89296560,0.0,0.0,0.0,0.0
chr11:89400624-134432265,0.0,-0.1599880831971434,0.021581382730717157,0.18156946592786055
chr12:33854-397918,0.0,0.0,0.0,0.0
chr12:412868-427816,0.0,0.0,0.0,0.0
chr12:435020-9432943,0.0,0.0,0.0,0.0
chr12:9528590-9585156,0.0,0.0,0.0,0.0
chr12:9633884-10453531,0.0,0.0,0.0,0.0
chr12:10464018-10484956,0.0,0.0,0.0,0.0
chr12:10497371-11375835,0.0,0.0,0.0,0.0
chr12:11404653-11430887,0.0,0.0,0.0,0.0
chr12:11466807-34647417,0.0,0.0,0.0,0.0
chr12:36160215-36244407,0.0,0.0,0.0,0.0
chr12:36739877-67332062,0.0,0.23378357768975744,-0.16238286065103993,0.39616643834079734
chr12:67337260-132389367,0.0,0.08527829186445647,-0.18324310881392844,0.2685214006783849
chr13:5179-123882,0.0,0.0,0.0,0.0
chr13:18194527-18354969,0.0,0.0,0.0,0.0
chr13:18402053-56673183,0.0,0.0,0.0,0.0
chr13:56770498-114123862,0.0,0.0,0.0,0.0
chr14:18149473-19216369,0.0,0.0,0.0,0.0
chr14:19268776-19490630,0.0,0.0,0.0,0.0
chr14:19505698-22000194,0.0,0.0,0.0,0.0
chr14:22022060-73047267,0.0,0.0,-0.030594186596945475,0.030594186596945475
chr14:73071404-73092018,0.0,0.0,0.0,0.0
chr14:73106558-105584008,0.0,0.0,0.0,0.0
chr14:105602756-105630089,0.0,0.0,-0.0998703053851215,0.0998703053851215
chr14:105654998-105839439,0.0,0.0,-0.04252475945681579,0.04252475945681579
chr14:105857193-105881279,0.0,0.0,0.0,0.0
chr14:105907191-106349756,0.0,0.0,0.0,0.0
chr15:53166-592121,0.0,0.0,-0.04358576677352871,0.04358576677352871
chr15:739595-18454050,0.0,0.0,-0.11306182980536236,0.11306182980536236
chr15:18657388-18683110,0.0,0.0017262052602204172,-0.17852690908897004,0.18025311434919045
chr15:18722595-20060061,0.0,0.0,0.0,0.0
chr15:20307869-21982746,0.0,0.0,0.0,0.0
chr15:22038880-22138119,0.0,0.0,0.0,0.0
chr15:22163893-32511475,0.0,0.12508428105421432,-0.09064913322982344,0.21573341428403775
chr15:32523241-32594902,0.0,0.0,-0.1632674458744881,0.1632674458744881
chr15:32605086-100282819,0.0,0.0,0.0,0.0
chr16:28087-14817706,0.0,0.16445610321728785,0.0,0.16445610321728785
chr16:14956177-14988855,0.0,-0.006927227539310487,0.0,0.006927227539310487
chr16:15039224-33875313,0.0,0.027476422137604654,0.0,0.027476422137604654
chr16:34095229-34976429,0.0,0.0,0.0,0.0
chr16:45058242-54336421,0.0,0.0,0.03977907408451743,0.03977907408451743
chr16:54354643-54379834,0.0,0.0,0.0,0.0
chr16:54390012-68679377,0.0,-0.012980282711661502,0.0,0.012980282711661502
chr16:68710277-68751390,0.0,-0.08083993916357572,0.01720128991709084,0.09804122908066656
chr16:68838368-69397102,0.0,-0.15169727451702458,0.2621439221104854,0.41384119662750996
chr16:69417987-69744010,0.0,0.0,0.0,0.0
chr16:69763173-88690571,0.0,0.0,0.0,0.0
chr17:10999-390571,0.0,0.0,0.0,0.0
chr17:403833-446414,0.0,0.0,0.05610717577900908,0.05610717577900908
chr17:451258-461603,0.0,0.0,0.0,0.0
chr17:465054-974692,0.0,0.0,0.0,0.0
chr17:984101-1003742,0.0,0.0,0.009264462499958517,0.009264462499958517
chr17:1008443-1536140,0.0,0.0,0.0,0.0
chr17:1542118-1560766,-0.02849161929458407,0.0,0.0,0.02849161929458407
chr17:1562322-1703117,0.0,0.0,0.0,0.0
chr17:1703729-1713758,0.0,0.0,0.0,0.0
chr17:1718892-1845756,0.0,0.0,0.0,0.0
chr17:1859252-1859812,0.0,0.0,0.0,0.0
chr17:1860983-1881747,0.0,0.0,0.0,0.0
chr17:1890246-2286311,-0.01353637304801381,0.0,0.0,0.01353637304801381
chr17:2286862-2330659,0.0,0.0,0.0,0.0
chr17:2333732-2343255,0.0,0.0,0.0,0.0
chr17:2361350-18868037,0.0,0.0,0.0746566629955155,0.0746566629955155
chr17:19083766-20521986,0.0,0.0,0.0,0.0
chr17:20569693-20596699,0.0,0.0,0.0,0.0
chr17:20618474-21442476,0.0,0.0,0.0,0.0
chr17:21627596-22142513,0.0,0.0,0.0,0.0
chr17:22315936-22324326,0.0,0.0,0.0,0.0
chr17:22399576-27351012,0.0,0.0,0.0,0.0
chr17:27364248-27450834,0.0,0.0,0.0,0.0
chr17:27463558-35067992,0.0,0.0,0.0,0.0
chr17:35076296-35282086,1.0421117119916663,-0.331374889326788,-0.2915468304432045,1.6650334317616589
chr17:35286565-35427554,0.0,0.0,0.0,0.0
chr17:35444422-40926154,-0.06195690520046038,0.0010406364599185541,0.0,0.06299754166037894
chr17:41011530-41494331,-0.31371132493355397,0.0,0.0,0.31371132493355397
chr17:41527705-41706870,0.0,0.0,0.0,0.0
chr17:41983407-42049540,0.0,0.0,0.06640147274983434,0.06640147274983434
chr17:42161364-42873571,-0.220805471390363,0.0,0.0,0.220805471390363
chr17:42975134-43019545,0.0,0.0,0.0,0.0
chr17:43036086-60196060,0.0,0.0,0.0,0.0
chr17:60204302-60347930,0.0,0.0,0.0,0.0
chr17:60360566-77432294,0.0,0.0,0.0,0.0
chr17:77442683-77503685,-0.03245007019651683,0.0,0.0,0.03245007019651683
chr17:77535412-78653545,0.0,0.0,0.016446965232861467,0.016446965232861467
chr18:4316-76110964,0.0,0.0,0.0,0.0
chr19:8246-232080,0.0,0.0,0.0,0.0
chr19:232836-236846,0.0,0.0,0.0,0.0
chr19:239700-3342864,0.0,0.0,0.0,0.0
chr19:3363749-20383210,0.0,0.0,0.03129963768254655,0.03129963768254655
chr19:20422576-20493401,0.0,0.0,0.04541127071110052,0.04541127071110052
chr19:20552279-24157855,0.0,0.0,0.0,0.0
chr19:32545047-34430432,0.0,0.0,0.0,0.0
chr19:34467144-56795493,0.0,0.0,0.0,0.0
chr19:56816785-56859204,0.0,0.0,0.006984257561534667,0.006984257561534667
chr19:56864309-63784327,0.0,0.0,0.0,0.0
chr20:8747-12478772,0.0,0.08274664094630406,0.0,0.08274664094630406
chr20:12495273-28266113,0.0,0.0,0.0,0.0
chr20:29306447-40052114,0.0,0.0,-0.04746163857859753,0.04746163857859753
chr20:40075620-62379059,0.0,0.0,0.0,0.0
chr21:9896630-10198129,0.0,0.0,0.0,0.0
chr21:13334960-13435755,0.0,-0.06513673127734769,0.0,0.06513673127734769
chr21:13461550-13635227,0.0,0.0,0.0,0.0
chr21:13660680-14258259,0.0,0.0,0.0,0.0
chr21:14294323-14314039,0.0,0.0,0.0,0.0
chr21:14334542-46914686,0.0,0.0,0.0,0.0
chr22:134662-241255,0.0,0.0,0.0,0.0
chr22:246150-15013982,0.0,0.0,0.0,0.0
chr22:15270151-15403609,0.0,0.0,0.0,0.0
chr22:15433500-22665928,0.0,-0.09760177740069541,0.0,0.09760177740069541
chr22:22672513-22714749,0.0,0.0,0.0,0.0
chr22:22725750-24228038,0.0,0.0,0.0,0.0
chr22:24263116-37678070,0.0,-0.02958425970285869,0.04010416286283313,0.06968842256569183
chr22:37683612-37705310,0.0,-0.11462991024223672,0.0,0.11462991024223672
chr22:37717564-49509094,0.0,-0.08787192969791126,0.0,0.08787192969791126
chr23:3229-45135,0.0,-0.07736202570216615,0.021596690099299768,0.09895871580146591
chr23:96116-214107,0.0,0.0,0.0,0.0
chr23:268930-343473,0.0,0.0,0.0,0.0
chr23:354639-385792,0.0,0.0,0.0,0.0
chr23:422315-524509,0.0,0.0,0.0,0.0
chr23:959048-1398694,0.0,0.0,0.0,0.0
chr23:1672003-1706462,0.0,0.0,0.0,0.0
chr23:2702388-2969155,0.0,0.0,0.0,0.0
chr23:2979705-26516197,0.0,0.0,0.0,0.0
chr23:26537079-26627128,0.0,0.0,0.0,0.0
chr23:26666781-52769796,0.0,0.0,0.0,0.0
chr23:52775986-52832444,0.0,0.0,0.0,0.0
chr23:52844235-66511655,0.0,0.0,0.0,0.0
chr23:66527817-88259698,0.0,0.0,0.0,0.0
chr23:88434081-88986061,0.0,0.0,0.0,0.0
chr23:89001120-90763396,0.0,0.0,0.0,0.0
chr23:90837054-91203848,0.0,-0.011890857757927026,0.0,0.011890857757927026
chr23:91234699-91344716,0.0,0.0,0.0,0.0
chr23:91365063-92103804,0.0,0.0,0.0,0.0
chr23:92209094-152935130,0.0,0.0,0.0,0.0
chr23:152994680-154492924,0.0,0.0,0.0,0.0
